 vin_diff               vin_cm                 v(INP)                 v(INN)                 vout                   idd                   
-3.063000000000926e-03  1.650000000000000e+00  1.648468500000000e+00  1.651531500000001e+00  2.356695025247975e-07  1.996638894990418e-05 
-3.062000000000786e-03  1.650000000000000e+00  1.648469000000000e+00  1.651531000000001e+00  2.356717181823650e-07  1.996638753412088e-05 
-3.061000000000647e-03  1.650000000000000e+00  1.648469500000000e+00  1.651530500000000e+00  2.356739355714007e-07  1.996638602579580e-05 
-3.060000000000951e-03  1.650000000000000e+00  1.648470000000000e+00  1.651530000000001e+00  2.356761587176814e-07  1.996638495767560e-05 
-3.059000000000811e-03  1.650000000000000e+00  1.648470500000000e+00  1.651529500000001e+00  2.356783812064903e-07  1.996638346182811e-05 
-3.058000000000671e-03  1.650000000000000e+00  1.648471000000000e+00  1.651529000000000e+00  2.356806058748792e-07  1.996638211676629e-05 
-3.057000000000532e-03  1.650000000000000e+00  1.648471500000000e+00  1.651528500000000e+00  2.356828374371802e-07  1.996638055886089e-05 
-3.056000000000836e-03  1.650000000000000e+00  1.648472000000000e+00  1.651528000000001e+00  2.356850665631188e-07  1.996637876624735e-05 
-3.055000000000696e-03  1.650000000000000e+00  1.648472500000000e+00  1.651527500000000e+00  2.356873047642959e-07  1.996637786730442e-05 
-3.054000000000556e-03  1.650000000000000e+00  1.648473000000000e+00  1.651527000000000e+00  2.356895411819335e-07  1.996637635092367e-05 
-3.053000000000861e-03  1.650000000000000e+00  1.648473500000000e+00  1.651526500000001e+00  2.356917845594029e-07  1.996637509109798e-05 
-3.052000000000721e-03  1.650000000000000e+00  1.648474000000000e+00  1.651526000000000e+00  2.356940265295219e-07  1.996637356016846e-05 
-3.051000000000581e-03  1.650000000000000e+00  1.648474500000000e+00  1.651525500000000e+00  2.356962734303703e-07  1.996637230032524e-05 
-3.050000000000885e-03  1.650000000000000e+00  1.648475000000000e+00  1.651525000000001e+00  2.356985245665021e-07  1.996637062865058e-05 
-3.049000000000746e-03  1.650000000000000e+00  1.648475500000000e+00  1.651524500000001e+00  2.357007770478826e-07  1.996636951676965e-05 
-3.048000000000606e-03  1.650000000000000e+00  1.648476000000000e+00  1.651524000000000e+00  2.357030300486028e-07  1.996636779417771e-05 
-3.047000000000910e-03  1.650000000000000e+00  1.648476500000000e+00  1.651523500000001e+00  2.357052902114907e-07  1.996636692492555e-05 
-3.046000000000770e-03  1.650000000000000e+00  1.648477000000000e+00  1.651523000000001e+00  2.357075523235693e-07  1.996636503969563e-05 
-3.045000000000631e-03  1.650000000000000e+00  1.648477500000000e+00  1.651522500000000e+00  2.357098184712938e-07  1.996636365221154e-05 
-3.044000000000935e-03  1.650000000000000e+00  1.648478000000000e+00  1.651522000000001e+00  2.357120839673859e-07  1.996636275243776e-05 
-3.043000000000795e-03  1.650000000000000e+00  1.648478500000000e+00  1.651521500000001e+00  2.357143561419503e-07  1.996636130084953e-05 
-3.042000000000655e-03  1.650000000000000e+00  1.648479000000000e+00  1.651521000000000e+00  2.357166309665508e-07  1.996635994832677e-05 
-3.041000000000516e-03  1.650000000000000e+00  1.648479500000000e+00  1.651520500000000e+00  2.357189068671318e-07  1.996635829705459e-05 
-3.040000000000820e-03  1.650000000000000e+00  1.648480000000000e+00  1.651520000000001e+00  2.357211854933717e-07  1.996635717717918e-05 
-3.039000000000680e-03  1.650000000000000e+00  1.648480500000000e+00  1.651519500000000e+00  2.357234664375492e-07  1.996635547701009e-05 
-3.038000000000540e-03  1.650000000000000e+00  1.648481000000000e+00  1.651519000000000e+00  2.357257525821896e-07  1.996635364860407e-05 
-3.037000000000845e-03  1.650000000000000e+00  1.648481500000000e+00  1.651518500000001e+00  2.357280414762030e-07  1.996635232379992e-05 
-3.036000000000705e-03  1.650000000000000e+00  1.648482000000000e+00  1.651518000000000e+00  2.357303331150634e-07  1.996635128322059e-05 
-3.035000000000565e-03  1.650000000000000e+00  1.648482500000000e+00  1.651517500000000e+00  2.357326282411052e-07  1.996634973831761e-05 
-3.034000000000869e-03  1.650000000000000e+00  1.648483000000000e+00  1.651517000000001e+00  2.357349272635308e-07  1.996634830776403e-05 
-3.033000000000730e-03  1.650000000000000e+00  1.648483500000000e+00  1.651516500000000e+00  2.357372283130395e-07  1.996634704637142e-05 
-3.032000000000590e-03  1.650000000000000e+00  1.648484000000000e+00  1.651516000000000e+00  2.357395288659731e-07  1.996634576383948e-05 
-3.031000000000894e-03  1.650000000000000e+00  1.648484500000000e+00  1.651515500000001e+00  2.357418374564093e-07  1.996634414162722e-05 
-3.030000000000754e-03  1.650000000000000e+00  1.648485000000000e+00  1.651515000000001e+00  2.357441465032083e-07  1.996634310755705e-05 
-3.029000000000615e-03  1.650000000000000e+00  1.648485500000000e+00  1.651514500000000e+00  2.357464620611735e-07  1.996634169085913e-05 
-3.028000000000919e-03  1.650000000000000e+00  1.648486000000000e+00  1.651514000000001e+00  2.357487749974688e-07  1.996634008174417e-05 
-3.027000000000779e-03  1.650000000000000e+00  1.648486500000000e+00  1.651513500000001e+00  2.357510932313480e-07  1.996633847998022e-05 
-3.026000000000639e-03  1.650000000000000e+00  1.648487000000000e+00  1.651513000000000e+00  2.357534175059466e-07  1.996633761643824e-05 
-3.025000000000944e-03  1.650000000000000e+00  1.648487500000000e+00  1.651512500000001e+00  2.357557436309973e-07  1.996633583085227e-05 
-3.024000000000804e-03  1.650000000000000e+00  1.648488000000000e+00  1.651512000000001e+00  2.357580683857754e-07  1.996633433542747e-05 
-3.023000000000664e-03  1.650000000000000e+00  1.648488500000000e+00  1.651511500000000e+00  2.357603986081929e-07  1.996633332912808e-05 
-3.022000000000524e-03  1.650000000000000e+00  1.648489000000000e+00  1.651511000000000e+00  2.357627363512680e-07  1.996633183435501e-05 
-3.021000000000829e-03  1.650000000000000e+00  1.648489500000000e+00  1.651510500000001e+00  2.357650718072226e-07  1.996633023904502e-05 
-3.020000000000689e-03  1.650000000000000e+00  1.648490000000000e+00  1.651510000000000e+00  2.357674135876051e-07  1.996632892870728e-05 
-3.019000000000549e-03  1.650000000000000e+00  1.648490500000000e+00  1.651509500000000e+00  2.357697575654615e-07  1.996632788728525e-05 
-3.018000000000853e-03  1.650000000000000e+00  1.648491000000000e+00  1.651509000000001e+00  2.357721060204329e-07  1.996632609439966e-05 
-3.017000000000714e-03  1.650000000000000e+00  1.648491500000000e+00  1.651508500000000e+00  2.357744532007066e-07  1.996632466961354e-05 
-3.016000000000574e-03  1.650000000000000e+00  1.648492000000000e+00  1.651508000000000e+00  2.357768072829776e-07  1.996632333014222e-05 
-3.015000000000878e-03  1.650000000000000e+00  1.648492500000000e+00  1.651507500000001e+00  2.357791635018997e-07  1.996632198399659e-05 
-3.014000000000738e-03  1.650000000000000e+00  1.648493000000000e+00  1.651507000000001e+00  2.357815249713437e-07  1.996632058103254e-05 
-3.013000000000599e-03  1.650000000000000e+00  1.648493500000000e+00  1.651506500000000e+00  2.357838864284959e-07  1.996631919850002e-05 
-3.012000000000903e-03  1.650000000000000e+00  1.648494000000000e+00  1.651506000000001e+00  2.357862534564483e-07  1.996631755496744e-05 
-3.011000000000763e-03  1.650000000000000e+00  1.648494500000000e+00  1.651505500000001e+00  2.357886231051573e-07  1.996631648438292e-05 
-3.010000000000623e-03  1.650000000000000e+00  1.648495000000000e+00  1.651505000000000e+00  2.357909922641450e-07  1.996631439993229e-05 
-3.009000000000928e-03  1.650000000000000e+00  1.648495500000000e+00  1.651504500000001e+00  2.357933685537392e-07  1.996631367772427e-05 
-3.008000000000788e-03  1.650000000000000e+00  1.648496000000000e+00  1.651504000000001e+00  2.357957470717041e-07  1.996631209027127e-05 
-3.007000000000648e-03  1.650000000000000e+00  1.648496500000000e+00  1.651503500000000e+00  2.357981281209155e-07  1.996631043077416e-05 
-3.006000000000508e-03  1.650000000000000e+00  1.648497000000000e+00  1.651503000000000e+00  2.358005144216472e-07  1.996630911368385e-05 
-3.005000000000813e-03  1.650000000000000e+00  1.648497500000000e+00  1.651502500000001e+00  2.358029034480757e-07  1.996630791548999e-05 
-3.004000000000673e-03  1.650000000000000e+00  1.648498000000000e+00  1.651502000000000e+00  2.358052943697615e-07  1.996630637032268e-05 
-3.003000000000533e-03  1.650000000000000e+00  1.648498500000000e+00  1.651501500000000e+00  2.358076887713662e-07  1.996630477491288e-05 
-3.002000000000837e-03  1.650000000000000e+00  1.648499000000000e+00  1.651501000000001e+00  2.358100840708413e-07  1.996630325019990e-05 
-3.001000000000698e-03  1.650000000000000e+00  1.648499500000000e+00  1.651500500000000e+00  2.358124860836428e-07  1.996630197402682e-05 
-3.000000000000558e-03  1.650000000000000e+00  1.648500000000000e+00  1.651500000000000e+00  2.358148921294211e-07  1.996630047245026e-05 
-2.999000000000862e-03  1.650000000000000e+00  1.648500500000000e+00  1.651499500000001e+00  2.358173015572280e-07  1.996629957229876e-05 
-2.998000000000722e-03  1.650000000000000e+00  1.648501000000000e+00  1.651499000000000e+00  2.358197060854721e-07  1.996629792590140e-05 
-2.997000000000583e-03  1.650000000000000e+00  1.648501500000000e+00  1.651498500000000e+00  2.358221205464317e-07  1.996629606811734e-05 
-2.996000000000887e-03  1.650000000000000e+00  1.648502000000000e+00  1.651498000000001e+00  2.358245404943541e-07  1.996629489300216e-05 
-2.995000000000747e-03  1.650000000000000e+00  1.648502500000000e+00  1.651497500000001e+00  2.358269611099714e-07  1.996629333978023e-05 
-2.994000000000607e-03  1.650000000000000e+00  1.648503000000000e+00  1.651497000000000e+00  2.358293844305107e-07  1.996629207013143e-05 
-2.993000000000912e-03  1.650000000000000e+00  1.648503500000000e+00  1.651496500000001e+00  2.358318134680887e-07  1.996629066630889e-05 
-2.992000000000772e-03  1.650000000000000e+00  1.648504000000000e+00  1.651496000000001e+00  2.358342426290654e-07  1.996628902915157e-05 
-2.991000000000632e-03  1.650000000000000e+00  1.648504500000000e+00  1.651495500000000e+00  2.358366766614579e-07  1.996628754006440e-05 
-2.990000000000936e-03  1.650000000000000e+00  1.648505000000000e+00  1.651495000000001e+00  2.358391136383322e-07  1.996628619964012e-05 
-2.989000000000797e-03  1.650000000000000e+00  1.648505500000000e+00  1.651494500000001e+00  2.358415540176279e-07  1.996628498085731e-05 
-2.988000000000657e-03  1.650000000000000e+00  1.648506000000000e+00  1.651494000000000e+00  2.358439963445306e-07  1.996628360540536e-05 
-2.987000000000517e-03  1.650000000000000e+00  1.648506500000000e+00  1.651493500000000e+00  2.358464447571340e-07  1.996628164173225e-05 
-2.986000000000821e-03  1.650000000000000e+00  1.648507000000000e+00  1.651493000000001e+00  2.358488943115762e-07  1.996628052863347e-05 
-2.985000000000682e-03  1.650000000000000e+00  1.648507500000000e+00  1.651492500000000e+00  2.358513448826913e-07  1.996627884713017e-05 
-2.984000000000542e-03  1.650000000000000e+00  1.648508000000000e+00  1.651492000000000e+00  2.358538019897819e-07  1.996627768449809e-05 
-2.983000000000846e-03  1.650000000000000e+00  1.648508500000000e+00  1.651491500000001e+00  2.358562593484809e-07  1.996627607501200e-05 
-2.982000000000706e-03  1.650000000000000e+00  1.648509000000000e+00  1.651491000000000e+00  2.358587252403060e-07  1.996627470613913e-05 
-2.981000000000567e-03  1.650000000000000e+00  1.648509500000000e+00  1.651490500000000e+00  2.358611929046900e-07  1.996627330876127e-05 
-2.980000000000871e-03  1.650000000000000e+00  1.648510000000000e+00  1.651490000000001e+00  2.358636639567231e-07  1.996627169994964e-05 
-2.979000000000731e-03  1.650000000000000e+00  1.648510500000000e+00  1.651489500000000e+00  2.358661377744240e-07  1.996627038125829e-05 
-2.978000000000591e-03  1.650000000000000e+00  1.648511000000000e+00  1.651489000000000e+00  2.358686130349811e-07  1.996626908303490e-05 
-2.977000000000896e-03  1.650000000000000e+00  1.648511500000000e+00  1.651488500000001e+00  2.358710921053920e-07  1.996626727390678e-05 
-2.976000000000756e-03  1.650000000000000e+00  1.648512000000000e+00  1.651488000000001e+00  2.358735788402198e-07  1.996626606228710e-05 
-2.975000000000616e-03  1.650000000000000e+00  1.648512500000000e+00  1.651487500000000e+00  2.358760649919646e-07  1.996626418963943e-05 
-2.974000000000920e-03  1.650000000000000e+00  1.648513000000000e+00  1.651487000000001e+00  2.358785520486245e-07  1.996626235206966e-05 
-2.973000000000781e-03  1.650000000000000e+00  1.648513500000000e+00  1.651486500000001e+00  2.358810494184964e-07  1.996626158657098e-05 
-2.972000000000641e-03  1.650000000000000e+00  1.648514000000000e+00  1.651486000000000e+00  2.358835473063755e-07  1.996626029618645e-05 
-2.971000000000945e-03  1.650000000000000e+00  1.648514500000000e+00  1.651485500000001e+00  2.358860501721197e-07  1.996625884988233e-05 
-2.970000000000805e-03  1.650000000000000e+00  1.648515000000000e+00  1.651485000000001e+00  2.358885510944640e-07  1.996625763615349e-05 
-2.969000000000666e-03  1.650000000000000e+00  1.648515500000000e+00  1.651484500000000e+00  2.358910563789594e-07  1.996625616076648e-05 
-2.968000000000526e-03  1.650000000000000e+00  1.648516000000000e+00  1.651484000000000e+00  2.358935663649002e-07  1.996625442226124e-05 
-2.967000000000830e-03  1.650000000000000e+00  1.648516500000000e+00  1.651483500000001e+00  2.358960823448086e-07  1.996625318805436e-05 
-2.966000000000690e-03  1.650000000000000e+00  1.648517000000000e+00  1.651483000000000e+00  2.358986018387216e-07  1.996625167163106e-05 
-2.965000000000551e-03  1.650000000000000e+00  1.648517500000000e+00  1.651482500000000e+00  2.359011228284735e-07  1.996625015977900e-05 
-2.964000000000855e-03  1.650000000000000e+00  1.648518000000000e+00  1.651482000000001e+00  2.359036462948759e-07  1.996624881914690e-05 
-2.963000000000715e-03  1.650000000000000e+00  1.648518500000000e+00  1.651481500000000e+00  2.359061742876312e-07  1.996624706672927e-05 
-2.962000000000575e-03  1.650000000000000e+00  1.648519000000000e+00  1.651481000000000e+00  2.359087055157354e-07  1.996624551391434e-05 
-2.961000000000880e-03  1.650000000000000e+00  1.648519500000000e+00  1.651480500000001e+00  2.359112431767751e-07  1.996624420826652e-05 
-2.960000000000740e-03  1.650000000000000e+00  1.648520000000000e+00  1.651480000000001e+00  2.359137803096590e-07  1.996624279548663e-05 
-2.959000000000600e-03  1.650000000000000e+00  1.648520500000000e+00  1.651479500000000e+00  2.359163249073804e-07  1.996624120038548e-05 
-2.958000000000904e-03  1.650000000000000e+00  1.648521000000000e+00  1.651479000000001e+00  2.359188709042342e-07  1.996623973141579e-05 
-2.957000000000765e-03  1.650000000000000e+00  1.648521500000000e+00  1.651478500000001e+00  2.359214196790102e-07  1.996623856919857e-05 
-2.956000000000625e-03  1.650000000000000e+00  1.648522000000000e+00  1.651478000000000e+00  2.359239718588786e-07  1.996623689402522e-05 
-2.955000000000929e-03  1.650000000000000e+00  1.648522500000000e+00  1.651477500000001e+00  2.359265277240536e-07  1.996623540391885e-05 
-2.954000000000789e-03  1.650000000000000e+00  1.648523000000000e+00  1.651477000000001e+00  2.359290859064787e-07  1.996623409160605e-05 
-2.953000000000650e-03  1.650000000000000e+00  1.648523500000000e+00  1.651476500000000e+00  2.359316532711200e-07  1.996623251690542e-05 
-2.952000000000510e-03  1.650000000000000e+00  1.648524000000000e+00  1.651476000000000e+00  2.359342199772668e-07  1.996623107696116e-05 
-2.951000000000814e-03  1.650000000000000e+00  1.648524500000000e+00  1.651475500000001e+00  2.359367864955226e-07  1.996622907592385e-05 
-2.950000000000674e-03  1.650000000000000e+00  1.648525000000000e+00  1.651475000000000e+00  2.359393651767274e-07  1.996622805443012e-05 
-2.949000000000535e-03  1.650000000000000e+00  1.648525500000000e+00  1.651474500000000e+00  2.359419423509441e-07  1.996622664945844e-05 
-2.948000000000839e-03  1.650000000000000e+00  1.648526000000000e+00  1.651474000000001e+00  2.359445209056138e-07  1.996622477528199e-05 
-2.947000000000699e-03  1.650000000000000e+00  1.648526500000000e+00  1.651473500000000e+00  2.359471081155180e-07  1.996622323623271e-05 
-2.946000000000559e-03  1.650000000000000e+00  1.648527000000000e+00  1.651473000000000e+00  2.359496949891584e-07  1.996622166073352e-05 
-2.945000000000864e-03  1.650000000000000e+00  1.648527500000000e+00  1.651472500000001e+00  2.359522867827448e-07  1.996622002912909e-05 
-2.944000000000724e-03  1.650000000000000e+00  1.648528000000000e+00  1.651472000000000e+00  2.359548826271845e-07  1.996621890771638e-05 
-2.943000000000584e-03  1.650000000000000e+00  1.648528500000000e+00  1.651471500000000e+00  2.359574806170360e-07  1.996621727470655e-05 
-2.942000000000888e-03  1.650000000000000e+00  1.648529000000000e+00  1.651471000000001e+00  2.359600843704575e-07  1.996621621741422e-05 
-2.941000000000749e-03  1.650000000000000e+00  1.648529500000000e+00  1.651470500000001e+00  2.359626914982161e-07  1.996621499022761e-05 
-2.940000000000609e-03  1.650000000000000e+00  1.648530000000000e+00  1.651470000000000e+00  2.359653016375769e-07  1.996621301020978e-05 
-2.939000000000913e-03  1.650000000000000e+00  1.648530500000000e+00  1.651469500000001e+00  2.359679148209018e-07  1.996621159794471e-05 
-2.938000000000773e-03  1.650000000000000e+00  1.648531000000000e+00  1.651469000000001e+00  2.359705294685554e-07  1.996620993715226e-05 
-2.937000000000634e-03  1.650000000000000e+00  1.648531500000000e+00  1.651468500000000e+00  2.359731513439790e-07  1.996620844690142e-05 
-2.936000000000938e-03  1.650000000000000e+00  1.648532000000000e+00  1.651468000000001e+00  2.359757780009610e-07  1.996620722625958e-05 
-2.935000000000798e-03  1.650000000000000e+00  1.648532500000000e+00  1.651467500000001e+00  2.359784046546247e-07  1.996620587078060e-05 
-2.934000000000658e-03  1.650000000000000e+00  1.648533000000000e+00  1.651467000000000e+00  2.359810352142860e-07  1.996620408901181e-05 
-2.933000000000519e-03  1.650000000000000e+00  1.648533500000000e+00  1.651466500000000e+00  2.359836746905987e-07  1.996620248569396e-05 
-2.932000000000823e-03  1.650000000000000e+00  1.648534000000000e+00  1.651466000000001e+00  2.359863174781842e-07  1.996620169063905e-05 
-2.931000000000683e-03  1.650000000000000e+00  1.648534500000000e+00  1.651465500000000e+00  2.359889572856977e-07  1.996619987377719e-05 
-2.930000000000543e-03  1.650000000000000e+00  1.648535000000000e+00  1.651465000000000e+00  2.359916045111796e-07  1.996619808472104e-05 
-2.929000000000848e-03  1.650000000000000e+00  1.648535500000000e+00  1.651464500000001e+00  2.359942558955006e-07  1.996619694268147e-05 
-2.928000000000708e-03  1.650000000000000e+00  1.648536000000000e+00  1.651464000000000e+00  2.359969057973488e-07  1.996619526655545e-05 
-2.927000000000568e-03  1.650000000000000e+00  1.648536500000000e+00  1.651463500000000e+00  2.359995650870351e-07  1.996619366254783e-05 
-2.926000000000872e-03  1.650000000000000e+00  1.648537000000000e+00  1.651463000000001e+00  2.360022306598721e-07  1.996619226466969e-05 
-2.925000000000733e-03  1.650000000000000e+00  1.648537500000000e+00  1.651462500000000e+00  2.360048941810814e-07  1.996619057461581e-05 
-2.924000000000593e-03  1.650000000000000e+00  1.648538000000000e+00  1.651462000000000e+00  2.360075630922470e-07  1.996618847352779e-05 
-2.923000000000897e-03  1.650000000000000e+00  1.648538500000000e+00  1.651461500000001e+00  2.360102360411217e-07  1.996618739488713e-05 
-2.922000000000757e-03  1.650000000000000e+00  1.648539000000000e+00  1.651461000000001e+00  2.360129155387502e-07  1.996618586877000e-05 
-2.921000000000618e-03  1.650000000000000e+00  1.648539500000000e+00  1.651460500000000e+00  2.360155944582864e-07  1.996618459045911e-05 
-2.920000000000922e-03  1.650000000000000e+00  1.648540000000000e+00  1.651460000000001e+00  2.360182818607050e-07  1.996618304388520e-05 
-2.919000000000782e-03  1.650000000000000e+00  1.648540500000000e+00  1.651459500000001e+00  2.360209699806976e-07  1.996618157386603e-05 
-2.918000000000642e-03  1.650000000000000e+00  1.648541000000000e+00  1.651459000000000e+00  2.360236584164612e-07  1.996618004705019e-05 
-2.917000000000503e-03  1.650000000000000e+00  1.648541500000000e+00  1.651458500000000e+00  2.360263571073772e-07  1.996617864915918e-05 
-2.916000000000807e-03  1.650000000000000e+00  1.648542000000000e+00  1.651458000000001e+00  2.360290563399757e-07  1.996617698810145e-05 
-2.915000000000667e-03  1.650000000000000e+00  1.648542500000000e+00  1.651457500000000e+00  2.360317581466302e-07  1.996617535417078e-05 
-2.914000000000527e-03  1.650000000000000e+00  1.648543000000000e+00  1.651457000000000e+00  2.360344666661968e-07  1.996617425364146e-05 
-2.913000000000832e-03  1.650000000000000e+00  1.648543500000000e+00  1.651456500000001e+00  2.360371773851540e-07  1.996617220990390e-05 
-2.912000000000692e-03  1.650000000000000e+00  1.648544000000000e+00  1.651456000000000e+00  2.360398937008514e-07  1.996617102476183e-05 
-2.911000000000552e-03  1.650000000000000e+00  1.648544500000000e+00  1.651455500000000e+00  2.360426106255461e-07  1.996616943305104e-05 
-2.910000000000856e-03  1.650000000000000e+00  1.648545000000000e+00  1.651455000000001e+00  2.360453336493825e-07  1.996616777928580e-05 
-2.909000000000717e-03  1.650000000000000e+00  1.648545500000000e+00  1.651454500000000e+00  2.360480600267834e-07  1.996616635944135e-05 
-2.908000000000577e-03  1.650000000000000e+00  1.648546000000000e+00  1.651454000000000e+00  2.360507904788203e-07  1.996616510878212e-05 
-2.907000000000881e-03  1.650000000000000e+00  1.648546500000000e+00  1.651453500000001e+00  2.360535234762893e-07  1.996616333399754e-05 
-2.906000000000741e-03  1.650000000000000e+00  1.648547000000000e+00  1.651453000000001e+00  2.360562655053161e-07  1.996616167290607e-05 
-2.905000000000602e-03  1.650000000000000e+00  1.648547500000000e+00  1.651452500000000e+00  2.360590035916589e-07  1.996616038646937e-05 
-2.904000000000906e-03  1.650000000000000e+00  1.648548000000000e+00  1.651452000000001e+00  2.360617523493868e-07  1.996615884636762e-05 
-2.903000000000766e-03  1.650000000000000e+00  1.648548500000000e+00  1.651451500000001e+00  2.360645024536391e-07  1.996615751169333e-05 
-2.902000000000626e-03  1.650000000000000e+00  1.648549000000000e+00  1.651451000000000e+00  2.360672568031438e-07  1.996615564433415e-05 
-2.901000000000931e-03  1.650000000000000e+00  1.648549500000000e+00  1.651450500000001e+00  2.360700133510902e-07  1.996615481924639e-05 
-2.900000000000791e-03  1.650000000000000e+00  1.648550000000000e+00  1.651450000000001e+00  2.360727772756377e-07  1.996615291685089e-05 
-2.899000000000651e-03  1.650000000000000e+00  1.648550500000000e+00  1.651449500000000e+00  2.360755417717617e-07  1.996615134818570e-05 
-2.898000000000511e-03  1.650000000000000e+00  1.648551000000000e+00  1.651449000000000e+00  2.360783130718165e-07  1.996614982777975e-05 
-2.897000000000816e-03  1.650000000000000e+00  1.648551500000000e+00  1.651448500000001e+00  2.360810869418886e-07  1.996614848579795e-05 
-2.896000000000676e-03  1.650000000000000e+00  1.648552000000000e+00  1.651448000000000e+00  2.360838609748697e-07  1.996614665339155e-05 
-2.895000000000536e-03  1.650000000000000e+00  1.648552500000000e+00  1.651447500000000e+00  2.360866411552289e-07  1.996614479918379e-05 
-2.894000000000840e-03  1.650000000000000e+00  1.648553000000000e+00  1.651447000000001e+00  2.360894274706782e-07  1.996614323709248e-05 
-2.893000000000701e-03  1.650000000000000e+00  1.648553500000000e+00  1.651446500000000e+00  2.360922194565870e-07  1.996614199354025e-05 
-2.892000000000561e-03  1.650000000000000e+00  1.648554000000000e+00  1.651446000000000e+00  2.360950115367577e-07  1.996614062968625e-05 
-2.891000000000865e-03  1.650000000000000e+00  1.648554500000000e+00  1.651445500000001e+00  2.360978131540660e-07  1.996613881975371e-05 
-2.890000000000725e-03  1.650000000000000e+00  1.648555000000000e+00  1.651445000000000e+00  2.361006125286684e-07  1.996613745585154e-05 
-2.889000000000586e-03  1.650000000000000e+00  1.648555500000000e+00  1.651444500000000e+00  2.361034165903480e-07  1.996613566503063e-05 
-2.888000000000890e-03  1.650000000000000e+00  1.648556000000000e+00  1.651444000000001e+00  2.361062293149100e-07  1.996613447896816e-05 
-2.887000000000750e-03  1.650000000000000e+00  1.648556500000000e+00  1.651443500000001e+00  2.361090440689577e-07  1.996613283150551e-05 
-2.886000000000610e-03  1.650000000000000e+00  1.648557000000000e+00  1.651443000000000e+00  2.361118569612931e-07  1.996613130300859e-05 
-2.885000000000915e-03  1.650000000000000e+00  1.648557500000000e+00  1.651442500000001e+00  2.361146785251253e-07  1.996612969064069e-05 
-2.884000000000775e-03  1.650000000000000e+00  1.648558000000000e+00  1.651442000000001e+00  2.361175082403318e-07  1.996612854748172e-05 
-2.883000000000635e-03  1.650000000000000e+00  1.648558500000000e+00  1.651441500000000e+00  2.361203362707002e-07  1.996612713327235e-05 
-2.882000000000495e-03  1.650000000000000e+00  1.648559000000000e+00  1.651441000000000e+00  2.361231716920686e-07  1.996612505223827e-05 
-2.881000000000800e-03  1.650000000000000e+00  1.648559500000000e+00  1.651440500000001e+00  2.361260104867366e-07  1.996612373124242e-05 
-2.880000000000660e-03  1.650000000000000e+00  1.648560000000000e+00  1.651440000000000e+00  2.361288550311584e-07  1.996612248097636e-05 
-2.879000000000520e-03  1.650000000000000e+00  1.648560500000000e+00  1.651439500000000e+00  2.361316981023276e-07  1.996612070386242e-05 
-2.878000000000824e-03  1.650000000000000e+00  1.648561000000000e+00  1.651439000000001e+00  2.361345492995390e-07  1.996611902797204e-05 
-2.877000000000685e-03  1.650000000000000e+00  1.648561500000000e+00  1.651438500000000e+00  2.361374044557607e-07  1.996611736587420e-05 
-2.876000000000545e-03  1.650000000000000e+00  1.648562000000000e+00  1.651438000000000e+00  2.361402608643966e-07  1.996611580157257e-05 
-2.875000000000849e-03  1.650000000000000e+00  1.648562500000000e+00  1.651437500000001e+00  2.361431281190122e-07  1.996611456650830e-05 
-2.874000000000709e-03  1.650000000000000e+00  1.648563000000000e+00  1.651437000000000e+00  2.361459921542439e-07  1.996611249916803e-05 
-2.873000000000570e-03  1.650000000000000e+00  1.648563500000000e+00  1.651436500000000e+00  2.361488643739163e-07  1.996611117681410e-05 
-2.872000000000874e-03  1.650000000000000e+00  1.648564000000000e+00  1.651436000000001e+00  2.361517417277682e-07  1.996610988414576e-05 
-2.871000000000734e-03  1.650000000000000e+00  1.648564500000000e+00  1.651435500000001e+00  2.361546220428884e-07  1.996610808648510e-05 
-2.870000000000594e-03  1.650000000000000e+00  1.648565000000000e+00  1.651435000000000e+00  2.361575041380150e-07  1.996610651620453e-05 
-2.869000000000899e-03  1.650000000000000e+00  1.648565500000000e+00  1.651434500000001e+00  2.361603893595983e-07  1.996610503052084e-05 
-2.868000000000759e-03  1.650000000000000e+00  1.648566000000000e+00  1.651434000000001e+00  2.361632867839865e-07  1.996610339019841e-05 
-2.867000000000619e-03  1.650000000000000e+00  1.648566500000000e+00  1.651433500000000e+00  2.361661828429489e-07  1.996610215292606e-05 
-2.866000000000923e-03  1.650000000000000e+00  1.648567000000000e+00  1.651433000000001e+00  2.361690816810395e-07  1.996610080273133e-05 
-2.865000000000784e-03  1.650000000000000e+00  1.648567500000000e+00  1.651432500000001e+00  2.361719871008253e-07  1.996609911212838e-05 
-2.864000000000644e-03  1.650000000000000e+00  1.648568000000000e+00  1.651432000000000e+00  2.361748960216685e-07  1.996609771889697e-05 
-2.863000000000504e-03  1.650000000000000e+00  1.648568500000000e+00  1.651431500000000e+00  2.361778096403366e-07  1.996609609170283e-05 
-2.862000000000808e-03  1.650000000000000e+00  1.648569000000000e+00  1.651431000000001e+00  2.361807277327412e-07  1.996609446381315e-05 
-2.861000000000669e-03  1.650000000000000e+00  1.648569500000000e+00  1.651430500000000e+00  2.361836501738063e-07  1.996609324836658e-05 
-2.860000000000529e-03  1.650000000000000e+00  1.648570000000000e+00  1.651430000000000e+00  2.361865773483991e-07  1.996609116706239e-05 
-2.859000000000833e-03  1.650000000000000e+00  1.648570500000000e+00  1.651429500000001e+00  2.361895049855969e-07  1.996608979425618e-05 
