Corner,Process,Environment,AVDD_V,Temperature_C,Parameter,Unit,Value
SSNOMTL,SS,NOMTL,3.3,-40,"G16 input-referred noise 0.05-150 Hz",uVrms,3.258
SSNOMTL,SS,NOMTL,3.3,-40,"G16 THD @ 60 Hz, 0.15 Vpp",%,1.877e-04
SSNOMTH,SS,NOMTH,3.3,125,"FDC bias current",uA,38.549
SSNOMTH,SS,NOMTH,3.3,125,"CMFB bias current",uA,38.549
SSNOMTH,SS,NOMTH,3.3,125,"Total current",mA,1.620
SSNOMTH,SS,NOMTH,3.3,125,"Total power",mW,5.345
SSNOMTH,SS,NOMTH,3.3,125,"Output CM error",mV,11.975
SSNOMTH,SS,NOMTH,3.3,125,"G2 target gain",V/V,2.000
SSNOMTH,SS,NOMTH,3.3,125,"G2 input offset",mV,-3.376e-08
SSNOMTH,SS,NOMTH,3.3,125,"G2 gain @ 10 Hz",V/V,2.003
SSNOMTH,SS,NOMTH,3.3,125,"G2 gain @ 150 Hz",V/V,2.003
SSNOMTH,SS,NOMTH,3.3,125,"G2 gain error",%,0.162
SSNOMTH,SS,NOMTH,3.3,125,"G2 -3 dB bandwidth",MHz,3.324
SSNOMTH,SS,NOMTH,3.3,125,"G2 input range low",V,-1.498
SSNOMTH,SS,NOMTH,3.3,125,"G2 input range high",V,1.498
SSNOMTH,SS,NOMTH,3.3,125,"G2 output range low",V,-2.995
SSNOMTH,SS,NOMTH,3.3,125,"G2 output range high",V,2.995
SSNOMTH,SS,NOMTH,3.3,125,"G2 CMRR @ 60 Hz",dB,285.060
SSNOMTH,SS,NOMTH,3.3,125,"G2 CMRR @ 150 Hz",dB,285.026
SSNOMTH,SS,NOMTH,3.3,125,"G2 PSRR+ @ 60 Hz",dB,244.283
SSNOMTH,SS,NOMTH,3.3,125,"G2 PSRR+ @ 150 Hz",dB,244.094
SSNOMTH,SS,NOMTH,3.3,125,"G2 PSRR- @ 60 Hz",dB,236.341
SSNOMTH,SS,NOMTH,3.3,125,"G2 PSRR- @ 150 Hz",dB,236.325
SSNOMTH,SS,NOMTH,3.3,125,"G2 input-referred noise 0.05-150 Hz",uVrms,5.264
SSNOMTH,SS,NOMTH,3.3,125,"G2 THD @ 60 Hz, 1.20 Vpp",%,0.009
SSNOMTH,SS,NOMTH,3.3,125,"G4 target gain",V/V,4.000
SSNOMTH,SS,NOMTH,3.3,125,"G4 input offset",mV,1.833e-07
SSNOMTH,SS,NOMTH,3.3,125,"G4 gain @ 10 Hz",V/V,3.986
SSNOMTH,SS,NOMTH,3.3,125,"G4 gain @ 150 Hz",V/V,3.986
SSNOMTH,SS,NOMTH,3.3,125,"G4 gain error",%,-0.361
SSNOMTH,SS,NOMTH,3.3,125,"G4 -3 dB bandwidth",MHz,2.010
SSNOMTH,SS,NOMTH,3.3,125,"G4 input range low",V,-0.753
SSNOMTH,SS,NOMTH,3.3,125,"G4 input range high",V,0.753
SSNOMTH,SS,NOMTH,3.3,125,"G4 output range low",V,-2.997
SSNOMTH,SS,NOMTH,3.3,125,"G4 output range high",V,2.997
SSNOMTH,SS,NOMTH,3.3,125,"G4 CMRR @ 60 Hz",dB,210.195
SSNOMTH,SS,NOMTH,3.3,125,"G4 CMRR @ 150 Hz",dB,210.195
SSNOMTH,SS,NOMTH,3.3,125,"G4 PSRR+ @ 60 Hz",dB,243.244
SSNOMTH,SS,NOMTH,3.3,125,"G4 PSRR+ @ 150 Hz",dB,243.194
SSNOMTH,SS,NOMTH,3.3,125,"G4 PSRR- @ 60 Hz",dB,202.192
SSNOMTH,SS,NOMTH,3.3,125,"G4 PSRR- @ 150 Hz",dB,202.192
SSNOMTH,SS,NOMTH,3.3,125,"G4 input-referred noise 0.05-150 Hz",uVrms,4.392
SSNOMTH,SS,NOMTH,3.3,125,"G4 THD @ 60 Hz, 0.60 Vpp",%,0.002
SSNOMTH,SS,NOMTH,3.3,125,"G8 target gain",V/V,8.000
SSNOMTH,SS,NOMTH,3.3,125,"G8 input offset",mV,6.010e-07
SSNOMTH,SS,NOMTH,3.3,125,"G8 gain @ 10 Hz",V/V,7.950
SSNOMTH,SS,NOMTH,3.3,125,"G8 gain @ 150 Hz",V/V,7.950
SSNOMTH,SS,NOMTH,3.3,125,"G8 gain error",%,-0.631
SSNOMTH,SS,NOMTH,3.3,125,"G8 -3 dB bandwidth",MHz,1.284
SSNOMTH,SS,NOMTH,3.3,125,"G8 input range low",V,-0.371
SSNOMTH,SS,NOMTH,3.3,125,"G8 input range high",V,0.371
SSNOMTH,SS,NOMTH,3.3,125,"G8 output range low",V,-2.949
SSNOMTH,SS,NOMTH,3.3,125,"G8 output range high",V,2.949
SSNOMTH,SS,NOMTH,3.3,125,"G8 CMRR @ 60 Hz",dB,202.178
SSNOMTH,SS,NOMTH,3.3,125,"G8 CMRR @ 150 Hz",dB,202.179
SSNOMTH,SS,NOMTH,3.3,125,"G8 PSRR+ @ 60 Hz",dB,253.257
SSNOMTH,SS,NOMTH,3.3,125,"G8 PSRR+ @ 150 Hz",dB,253.299
SSNOMTH,SS,NOMTH,3.3,125,"G8 PSRR- @ 60 Hz",dB,198.684
SSNOMTH,SS,NOMTH,3.3,125,"G8 PSRR- @ 150 Hz",dB,198.685
SSNOMTH,SS,NOMTH,3.3,125,"G8 input-referred noise 0.05-150 Hz",uVrms,3.953
SSNOMTH,SS,NOMTH,3.3,125,"G8 THD @ 60 Hz, 0.30 Vpp",%,2.435e-04
SSNOMTH,SS,NOMTH,3.3,125,"G16 target gain",V/V,16.000
SSNOMTH,SS,NOMTH,3.3,125,"G16 input offset",mV,6.217e-08
SSNOMTH,SS,NOMTH,3.3,125,"G16 gain @ 10 Hz",V/V,15.868
SSNOMTH,SS,NOMTH,3.3,125,"G16 gain @ 150 Hz",V/V,15.868
SSNOMTH,SS,NOMTH,3.3,125,"G16 gain error",%,-0.825
SSNOMTH,SS,NOMTH,3.3,125,"G16 -3 dB bandwidth",MHz,0.613
SSNOMTH,SS,NOMTH,3.3,125,"G16 input range low",V,-0.181
SSNOMTH,SS,NOMTH,3.3,125,"G16 input range high",V,0.181
SSNOMTH,SS,NOMTH,3.3,125,"G16 output range low",V,-2.877
SSNOMTH,SS,NOMTH,3.3,125,"G16 output range high",V,2.877
SSNOMTH,SS,NOMTH,3.3,125,"G16 CMRR @ 60 Hz",dB,199.763
SSNOMTH,SS,NOMTH,3.3,125,"G16 CMRR @ 150 Hz",dB,199.763
SSNOMTH,SS,NOMTH,3.3,125,"G16 PSRR+ @ 60 Hz",dB,281.055
SSNOMTH,SS,NOMTH,3.3,125,"G16 PSRR+ @ 150 Hz",dB,279.905
SSNOMTH,SS,NOMTH,3.3,125,"G16 PSRR- @ 60 Hz",dB,197.586
SSNOMTH,SS,NOMTH,3.3,125,"G16 PSRR- @ 150 Hz",dB,197.586
SSNOMTH,SS,NOMTH,3.3,125,"G16 input-referred noise 0.05-150 Hz",uVrms,3.733
SSNOMTH,SS,NOMTH,3.3,125,"G16 THD @ 60 Hz, 0.15 Vpp",%,2.784e-04
SSVLTL,SS,VLTL,3,-40,"FDC bias current",uA,31.110
SSVLTL,SS,VLTL,3,-40,"CMFB bias current",uA,31.110
SSVLTL,SS,VLTL,3,-40,"Total current",mA,1.103
SSVLTL,SS,VLTL,3,-40,"Total power",mW,3.308
SSVLTL,SS,VLTL,3,-40,"Output CM error",mV,-4.763
SSVLTL,SS,VLTL,3,-40,"G2 target gain",V/V,2.000
SSVLTL,SS,VLTL,3,-40,"G2 input offset",mV,-6.592e-07
SSVLTL,SS,VLTL,3,-40,"G2 gain @ 10 Hz",V/V,1.998
SSVLTL,SS,VLTL,3,-40,"G2 gain @ 150 Hz",V/V,1.998
SSVLTL,SS,VLTL,3,-40,"G2 gain error",%,-0.095
SSVLTL,SS,VLTL,3,-40,"G2 -3 dB bandwidth",MHz,3.950
SSVLTL,SS,VLTL,3,-40,"G2 input range low",V,-1.423
SSVLTL,SS,VLTL,3,-40,"G2 input range high",V,1.423
SSVLTL,SS,VLTL,3,-40,"G2 output range low",V,-2.838
SSVLTL,SS,VLTL,3,-40,"G2 output range high",V,2.838
SSVLTL,SS,VLTL,3,-40,"G2 CMRR @ 60 Hz",dB,217.167
SSVLTL,SS,VLTL,3,-40,"G2 CMRR @ 150 Hz",dB,217.167
SSVLTL,SS,VLTL,3,-40,"G2 PSRR+ @ 60 Hz",dB,187.950
SSVLTL,SS,VLTL,3,-40,"G2 PSRR+ @ 150 Hz",dB,187.950
SSVLTL,SS,VLTL,3,-40,"G2 PSRR- @ 60 Hz",dB,202.693
SSVLTL,SS,VLTL,3,-40,"G2 PSRR- @ 150 Hz",dB,202.693
SSVLTL,SS,VLTL,3,-40,"G2 input-referred noise 0.05-150 Hz",uVrms,4.582
SSVLTL,SS,VLTL,3,-40,"G2 THD @ 60 Hz, 1.20 Vpp",%,0.022
SSVLTL,SS,VLTL,3,-40,"G4 target gain",V/V,4.000
SSVLTL,SS,VLTL,3,-40,"G4 input offset",mV,-8.339e-07
SSVLTL,SS,VLTL,3,-40,"G4 gain @ 10 Hz",V/V,3.982
SSVLTL,SS,VLTL,3,-40,"G4 gain @ 150 Hz",V/V,3.982
SSVLTL,SS,VLTL,3,-40,"G4 gain error",%,-0.440
SSVLTL,SS,VLTL,3,-40,"G4 -3 dB bandwidth",MHz,2.426
SSVLTL,SS,VLTL,3,-40,"G4 input range low",V,-0.711
SSVLTL,SS,VLTL,3,-40,"G4 input range high",V,0.711
SSVLTL,SS,VLTL,3,-40,"G4 output range low",V,-2.828
SSVLTL,SS,VLTL,3,-40,"G4 output range high",V,2.828
SSVLTL,SS,VLTL,3,-40,"G4 CMRR @ 60 Hz",dB,217.140
SSVLTL,SS,VLTL,3,-40,"G4 CMRR @ 150 Hz",dB,217.140
SSVLTL,SS,VLTL,3,-40,"G4 PSRR+ @ 60 Hz",dB,189.541
SSVLTL,SS,VLTL,3,-40,"G4 PSRR+ @ 150 Hz",dB,189.541
SSVLTL,SS,VLTL,3,-40,"G4 PSRR- @ 60 Hz",dB,204.443
SSVLTL,SS,VLTL,3,-40,"G4 PSRR- @ 150 Hz",dB,204.443
SSVLTL,SS,VLTL,3,-40,"G4 input-referred noise 0.05-150 Hz",uVrms,3.820
SSVLTL,SS,VLTL,3,-40,"G4 THD @ 60 Hz, 0.60 Vpp",%,0.006
SSVLTL,SS,VLTL,3,-40,"G8 target gain",V/V,8.000
SSVLTL,SS,VLTL,3,-40,"G8 input offset",mV,-8.721e-07
SSVLTL,SS,VLTL,3,-40,"G8 gain @ 10 Hz",V/V,7.942
SSVLTL,SS,VLTL,3,-40,"G8 gain @ 150 Hz",V/V,7.942
SSVLTL,SS,VLTL,3,-40,"G8 gain error",%,-0.719
SSVLTL,SS,VLTL,3,-40,"G8 -3 dB bandwidth",MHz,1.680
SSVLTL,SS,VLTL,3,-40,"G8 input range low",V,-0.352
SSVLTL,SS,VLTL,3,-40,"G8 input range high",V,0.352
SSVLTL,SS,VLTL,3,-40,"G8 output range low",V,-2.795
SSVLTL,SS,VLTL,3,-40,"G8 output range high",V,2.795
SSVLTL,SS,VLTL,3,-40,"G8 CMRR @ 60 Hz",dB,188.595
SSVLTL,SS,VLTL,3,-40,"G8 CMRR @ 150 Hz",dB,188.594
SSVLTL,SS,VLTL,3,-40,"G8 PSRR+ @ 60 Hz",dB,190.480
SSVLTL,SS,VLTL,3,-40,"G8 PSRR+ @ 150 Hz",dB,190.480
SSVLTL,SS,VLTL,3,-40,"G8 PSRR- @ 60 Hz",dB,183.963
SSVLTL,SS,VLTL,3,-40,"G8 PSRR- @ 150 Hz",dB,183.962
SSVLTL,SS,VLTL,3,-40,"G8 input-referred noise 0.05-150 Hz",uVrms,3.438
SSVLTL,SS,VLTL,3,-40,"G8 THD @ 60 Hz, 0.30 Vpp",%,5.311e-04
SSVLTL,SS,VLTL,3,-40,"G16 target gain",V/V,16.000
SSVLTL,SS,VLTL,3,-40,"G16 input offset",mV,-6.840e-07
SSVLTL,SS,VLTL,3,-40,"G16 gain @ 10 Hz",V/V,15.864
SSVLTL,SS,VLTL,3,-40,"G16 gain @ 150 Hz",V/V,15.864
SSVLTL,SS,VLTL,3,-40,"G16 gain error",%,-0.852
SSVLTL,SS,VLTL,3,-40,"G16 -3 dB bandwidth",MHz,0.774
SSVLTL,SS,VLTL,3,-40,"G16 input range low",V,-0.173
SSVLTL,SS,VLTL,3,-40,"G16 input range high",V,0.173
SSVLTL,SS,VLTL,3,-40,"G16 output range low",V,-2.747
SSVLTL,SS,VLTL,3,-40,"G16 output range high",V,2.747
SSVLTL,SS,VLTL,3,-40,"G16 CMRR @ 60 Hz",dB,221.726
SSVLTL,SS,VLTL,3,-40,"G16 CMRR @ 150 Hz",dB,223.533
SSVLTL,SS,VLTL,3,-40,"G16 PSRR+ @ 60 Hz",dB,190.987
SSVLTL,SS,VLTL,3,-40,"G16 PSRR+ @ 150 Hz",dB,190.987
SSVLTL,SS,VLTL,3,-40,"G16 PSRR- @ 60 Hz",dB,204.428
SSVLTL,SS,VLTL,3,-40,"G16 PSRR- @ 150 Hz",dB,204.118
SSVLTL,SS,VLTL,3,-40,"G16 input-referred noise 0.05-150 Hz",uVrms,3.246
SSVLTL,SS,VLTL,3,-40,"G16 THD @ 60 Hz, 0.15 Vpp",%,2.311e-04
SSVLTH,SS,VLTH,3,125,"FDC bias current",uA,37.873
SSVLTH,SS,VLTH,3,125,"CMFB bias current",uA,37.873
SSVLTH,SS,VLTH,3,125,"Total current",mA,1.581
SSVLTH,SS,VLTH,3,125,"Total power",mW,4.744
SSVLTH,SS,VLTH,3,125,"Output CM error",mV,11.955
SSVLTH,SS,VLTH,3,125,"G2 target gain",V/V,2.000
SSVLTH,SS,VLTH,3,125,"G2 input offset",mV,-2.301e-09
SSVLTH,SS,VLTH,3,125,"G2 gain @ 10 Hz",V/V,2.006
SSVLTH,SS,VLTH,3,125,"G2 gain @ 150 Hz",V/V,2.006
SSVLTH,SS,VLTH,3,125,"G2 gain error",%,0.310
SSVLTH,SS,VLTH,3,125,"G2 -3 dB bandwidth",MHz,3.257
SSVLTH,SS,VLTH,3,125,"G2 input range low",V,-1.330
SSVLTH,SS,VLTH,3,125,"G2 input range high",V,1.330
SSVLTH,SS,VLTH,3,125,"G2 output range low",V,-2.660
SSVLTH,SS,VLTH,3,125,"G2 output range high",V,2.660
SSVLTH,SS,VLTH,3,125,"G2 CMRR @ 60 Hz",dB,249.991
SSVLTH,SS,VLTH,3,125,"G2 CMRR @ 150 Hz",dB,249.989
SSVLTH,SS,VLTH,3,125,"G2 PSRR+ @ 60 Hz",dB,223.266
SSVLTH,SS,VLTH,3,125,"G2 PSRR+ @ 150 Hz",dB,223.276
SSVLTH,SS,VLTH,3,125,"G2 PSRR- @ 60 Hz",dB,220.629
SSVLTH,SS,VLTH,3,125,"G2 PSRR- @ 150 Hz",dB,220.629
SSVLTH,SS,VLTH,3,125,"G2 input-referred noise 0.05-150 Hz",uVrms,5.260
SSVLTH,SS,VLTH,3,125,"G2 THD @ 60 Hz, 1.20 Vpp",%,0.013
SSVLTH,SS,VLTH,3,125,"G4 target gain",V/V,4.000
SSVLTH,SS,VLTH,3,125,"G4 input offset",mV,3.223e-08
SSVLTH,SS,VLTH,3,125,"G4 gain @ 10 Hz",V/V,3.987
SSVLTH,SS,VLTH,3,125,"G4 gain @ 150 Hz",V/V,3.987
SSVLTH,SS,VLTH,3,125,"G4 gain error",%,-0.325
SSVLTH,SS,VLTH,3,125,"G4 -3 dB bandwidth",MHz,1.968
SSVLTH,SS,VLTH,3,125,"G4 input range low",V,-0.676
SSVLTH,SS,VLTH,3,125,"G4 input range high",V,0.676
SSVLTH,SS,VLTH,3,125,"G4 output range low",V,-2.694
SSVLTH,SS,VLTH,3,125,"G4 output range high",V,2.694
SSVLTH,SS,VLTH,3,125,"G4 CMRR @ 60 Hz",dB,210.199
SSVLTH,SS,VLTH,3,125,"G4 CMRR @ 150 Hz",dB,210.199
SSVLTH,SS,VLTH,3,125,"G4 PSRR+ @ 60 Hz",dB,251.358
SSVLTH,SS,VLTH,3,125,"G4 PSRR+ @ 150 Hz",dB,251.368
SSVLTH,SS,VLTH,3,125,"G4 PSRR- @ 60 Hz",dB,202.347
SSVLTH,SS,VLTH,3,125,"G4 PSRR- @ 150 Hz",dB,202.347
SSVLTH,SS,VLTH,3,125,"G4 input-referred noise 0.05-150 Hz",uVrms,4.390
SSVLTH,SS,VLTH,3,125,"G4 THD @ 60 Hz, 0.60 Vpp",%,0.003
SSVLTH,SS,VLTH,3,125,"G8 target gain",V/V,8.000
SSVLTH,SS,VLTH,3,125,"G8 input offset",mV,2.190e-07
SSVLTH,SS,VLTH,3,125,"G8 gain @ 10 Hz",V/V,7.952
SSVLTH,SS,VLTH,3,125,"G8 gain @ 150 Hz",V/V,7.952
SSVLTH,SS,VLTH,3,125,"G8 gain error",%,-0.596
SSVLTH,SS,VLTH,3,125,"G8 -3 dB bandwidth",MHz,1.253
SSVLTH,SS,VLTH,3,125,"G8 input range low",V,-0.333
SSVLTH,SS,VLTH,3,125,"G8 input range high",V,0.333
SSVLTH,SS,VLTH,3,125,"G8 output range low",V,-2.650
SSVLTH,SS,VLTH,3,125,"G8 output range high",V,2.650
SSVLTH,SS,VLTH,3,125,"G8 CMRR @ 60 Hz",dB,196.675
SSVLTH,SS,VLTH,3,125,"G8 CMRR @ 150 Hz",dB,196.676
SSVLTH,SS,VLTH,3,125,"G8 PSRR+ @ 60 Hz",dB,248.336
SSVLTH,SS,VLTH,3,125,"G8 PSRR+ @ 150 Hz",dB,248.359
SSVLTH,SS,VLTH,3,125,"G8 PSRR- @ 60 Hz",dB,193.139
SSVLTH,SS,VLTH,3,125,"G8 PSRR- @ 150 Hz",dB,193.140
SSVLTH,SS,VLTH,3,125,"G8 input-referred noise 0.05-150 Hz",uVrms,3.951
SSVLTH,SS,VLTH,3,125,"G8 THD @ 60 Hz, 0.30 Vpp",%,3.164e-04
SSVLTH,SS,VLTH,3,125,"G16 target gain",V/V,16.000
SSVLTH,SS,VLTH,3,125,"G16 input offset",mV,1.219e-07
SSVLTH,SS,VLTH,3,125,"G16 gain @ 10 Hz",V/V,15.867
SSVLTH,SS,VLTH,3,125,"G16 gain @ 150 Hz",V/V,15.867
SSVLTH,SS,VLTH,3,125,"G16 gain error",%,-0.829
SSVLTH,SS,VLTH,3,125,"G16 -3 dB bandwidth",MHz,0.600
SSVLTH,SS,VLTH,3,125,"G16 input range low",V,-0.163
SSVLTH,SS,VLTH,3,125,"G16 input range high",V,0.163
SSVLTH,SS,VLTH,3,125,"G16 output range low",V,-2.580
SSVLTH,SS,VLTH,3,125,"G16 output range high",V,2.580
SSVLTH,SS,VLTH,3,125,"G16 CMRR @ 60 Hz",dB,200.777
SSVLTH,SS,VLTH,3,125,"G16 CMRR @ 150 Hz",dB,200.777
SSVLTH,SS,VLTH,3,125,"G16 PSRR+ @ 60 Hz",dB,233.735
SSVLTH,SS,VLTH,3,125,"G16 PSRR+ @ 150 Hz",dB,233.758
SSVLTH,SS,VLTH,3,125,"G16 PSRR- @ 60 Hz",dB,199.482
SSVLTH,SS,VLTH,3,125,"G16 PSRR- @ 150 Hz",dB,199.482
SSVLTH,SS,VLTH,3,125,"G16 input-referred noise 0.05-150 Hz",uVrms,3.731
SSVLTH,SS,VLTH,3,125,"G16 THD @ 60 Hz, 0.15 Vpp",%,3.734e-04
SSVHTL,SS,VHTL,3.6,-40,"FDC bias current",uA,32.138
SSVHTL,SS,VHTL,3.6,-40,"CMFB bias current",uA,32.138
SSVHTL,SS,VHTL,3.6,-40,"Total current",mA,1.161
SSVHTL,SS,VHTL,3.6,-40,"Total power",mW,4.179
SSVHTL,SS,VHTL,3.6,-40,"Output CM error",mV,-4.711
SSVHTL,SS,VHTL,3.6,-40,"G2 target gain",V/V,2.000
SSVHTL,SS,VHTL,3.6,-40,"G2 input offset",mV,-1.129e-06
SSVHTL,SS,VHTL,3.6,-40,"G2 gain @ 10 Hz",V/V,1.995
SSVHTL,SS,VHTL,3.6,-40,"G2 gain @ 150 Hz",V/V,1.995
SSVHTL,SS,VHTL,3.6,-40,"G2 gain error",%,-0.257
SSVHTL,SS,VHTL,3.6,-40,"G2 -3 dB bandwidth",MHz,4.067
SSVHTL,SS,VHTL,3.6,-40,"G2 input range low",V,-1.731
SSVHTL,SS,VHTL,3.6,-40,"G2 input range high",V,1.731
SSVHTL,SS,VHTL,3.6,-40,"G2 output range low",V,-3.451
SSVHTL,SS,VHTL,3.6,-40,"G2 output range high",V,3.451
SSVHTL,SS,VHTL,3.6,-40,"G2 CMRR @ 60 Hz",dB,217.587
SSVHTL,SS,VHTL,3.6,-40,"G2 CMRR @ 150 Hz",dB,217.587
SSVHTL,SS,VHTL,3.6,-40,"G2 PSRR+ @ 60 Hz",dB,187.292
SSVHTL,SS,VHTL,3.6,-40,"G2 PSRR+ @ 150 Hz",dB,187.292
SSVHTL,SS,VHTL,3.6,-40,"G2 PSRR- @ 60 Hz",dB,210.479
SSVHTL,SS,VHTL,3.6,-40,"G2 PSRR- @ 150 Hz",dB,210.479
SSVHTL,SS,VHTL,3.6,-40,"G2 input-referred noise 0.05-150 Hz",uVrms,4.616
SSVHTL,SS,VHTL,3.6,-40,"G2 THD @ 60 Hz, 1.20 Vpp",%,0.013
SSVHTL,SS,VHTL,3.6,-40,"G4 target gain",V/V,4.000
SSVHTL,SS,VHTL,3.6,-40,"G4 input offset",mV,-8.001e-07
SSVHTL,SS,VHTL,3.6,-40,"G4 gain @ 10 Hz",V/V,3.981
SSVHTL,SS,VHTL,3.6,-40,"G4 gain @ 150 Hz",V/V,3.981
SSVHTL,SS,VHTL,3.6,-40,"G4 gain error",%,-0.479
SSVHTL,SS,VHTL,3.6,-40,"G4 -3 dB bandwidth",MHz,2.502
SSVHTL,SS,VHTL,3.6,-40,"G4 input range low",V,-0.861
SSVHTL,SS,VHTL,3.6,-40,"G4 input range high",V,0.861
SSVHTL,SS,VHTL,3.6,-40,"G4 output range low",V,-3.427
SSVHTL,SS,VHTL,3.6,-40,"G4 output range high",V,3.427
SSVHTL,SS,VHTL,3.6,-40,"G4 CMRR @ 60 Hz",dB,217.542
SSVHTL,SS,VHTL,3.6,-40,"G4 CMRR @ 150 Hz",dB,217.542
SSVHTL,SS,VHTL,3.6,-40,"G4 PSRR+ @ 60 Hz",dB,188.890
SSVHTL,SS,VHTL,3.6,-40,"G4 PSRR+ @ 150 Hz",dB,188.890
SSVHTL,SS,VHTL,3.6,-40,"G4 PSRR- @ 60 Hz",dB,211.832
SSVHTL,SS,VHTL,3.6,-40,"G4 PSRR- @ 150 Hz",dB,211.832
SSVHTL,SS,VHTL,3.6,-40,"G4 input-referred noise 0.05-150 Hz",uVrms,3.847
SSVHTL,SS,VHTL,3.6,-40,"G4 THD @ 60 Hz, 0.60 Vpp",%,0.003
SSVHTL,SS,VHTL,3.6,-40,"G8 target gain",V/V,8.000
SSVHTL,SS,VHTL,3.6,-40,"G8 input offset",mV,-2.806e-07
SSVHTL,SS,VHTL,3.6,-40,"G8 gain @ 10 Hz",V/V,7.939
SSVHTL,SS,VHTL,3.6,-40,"G8 gain @ 150 Hz",V/V,7.939
SSVHTL,SS,VHTL,3.6,-40,"G8 gain error",%,-0.758
SSVHTL,SS,VHTL,3.6,-40,"G8 -3 dB bandwidth",MHz,1.746
SSVHTL,SS,VHTL,3.6,-40,"G8 input range low",V,-0.427
SSVHTL,SS,VHTL,3.6,-40,"G8 input range high",V,0.427
SSVHTL,SS,VHTL,3.6,-40,"G8 output range low",V,-3.389
SSVHTL,SS,VHTL,3.6,-40,"G8 output range high",V,3.389
SSVHTL,SS,VHTL,3.6,-40,"G8 CMRR @ 60 Hz",dB,187.919
SSVHTL,SS,VHTL,3.6,-40,"G8 CMRR @ 150 Hz",dB,187.919
SSVHTL,SS,VHTL,3.6,-40,"G8 PSRR+ @ 60 Hz",dB,195.656
SSVHTL,SS,VHTL,3.6,-40,"G8 PSRR+ @ 150 Hz",dB,195.656
SSVHTL,SS,VHTL,3.6,-40,"G8 PSRR- @ 60 Hz",dB,183.756
SSVHTL,SS,VHTL,3.6,-40,"G8 PSRR- @ 150 Hz",dB,183.756
SSVHTL,SS,VHTL,3.6,-40,"G8 input-referred noise 0.05-150 Hz",uVrms,3.462
SSVHTL,SS,VHTL,3.6,-40,"G8 THD @ 60 Hz, 0.30 Vpp",%,2.000e-04
SSVHTL,SS,VHTL,3.6,-40,"G16 target gain",V/V,16.000
SSVHTL,SS,VHTL,3.6,-40,"G16 input offset",mV,-7.996e-07
SSVHTL,SS,VHTL,3.6,-40,"G16 gain @ 10 Hz",V/V,15.864
SSVHTL,SS,VHTL,3.6,-40,"G16 gain @ 150 Hz",V/V,15.864
SSVHTL,SS,VHTL,3.6,-40,"G16 gain error",%,-0.848
SSVHTL,SS,VHTL,3.6,-40,"G16 -3 dB bandwidth",MHz,0.803
SSVHTL,SS,VHTL,3.6,-40,"G16 input range low",V,-0.211
SSVHTL,SS,VHTL,3.6,-40,"G16 input range high",V,0.211
SSVHTL,SS,VHTL,3.6,-40,"G16 output range low",V,-3.342
SSVHTL,SS,VHTL,3.6,-40,"G16 output range high",V,3.342
SSVHTL,SS,VHTL,3.6,-40,"G16 CMRR @ 60 Hz",dB,209.309
SSVHTL,SS,VHTL,3.6,-40,"G16 CMRR @ 150 Hz",dB,209.695
SSVHTL,SS,VHTL,3.6,-40,"G16 PSRR+ @ 60 Hz",dB,190.308
SSVHTL,SS,VHTL,3.6,-40,"G16 PSRR+ @ 150 Hz",dB,190.308
SSVHTL,SS,VHTL,3.6,-40,"G16 PSRR- @ 60 Hz",dB,225.614
SSVHTL,SS,VHTL,3.6,-40,"G16 PSRR- @ 150 Hz",dB,230.086
SSVHTL,SS,VHTL,3.6,-40,"G16 input-referred noise 0.05-150 Hz",uVrms,3.269
SSVHTL,SS,VHTL,3.6,-40,"G16 THD @ 60 Hz, 0.15 Vpp",%,1.722e-04
SSVHTH,SS,VHTH,3.6,125,"FDC bias current",uA,38.945
SSVHTH,SS,VHTH,3.6,125,"CMFB bias current",uA,38.945
SSVHTH,SS,VHTH,3.6,125,"Total current",mA,1.646
SSVHTH,SS,VHTH,3.6,125,"Total power",mW,5.924
SSVHTH,SS,VHTH,3.6,125,"Output CM error",mV,11.988
SSVHTH,SS,VHTH,3.6,125,"G2 target gain",V/V,2.000
SSVHTH,SS,VHTH,3.6,125,"G2 input offset",mV,-1.734e-08
SSVHTH,SS,VHTH,3.6,125,"G2 gain @ 10 Hz",V/V,2.001
SSVHTH,SS,VHTH,3.6,125,"G2 gain @ 150 Hz",V/V,2.001
SSVHTH,SS,VHTH,3.6,125,"G2 gain error",%,0.064
SSVHTH,SS,VHTH,3.6,125,"G2 -3 dB bandwidth",MHz,3.365
SSVHTH,SS,VHTH,3.6,125,"G2 input range low",V,-1.658
SSVHTH,SS,VHTH,3.6,125,"G2 input range high",V,1.658
SSVHTH,SS,VHTH,3.6,125,"G2 output range low",V,-3.313
SSVHTH,SS,VHTH,3.6,125,"G2 output range high",V,3.313
SSVHTH,SS,VHTH,3.6,125,"G2 CMRR @ 60 Hz",dB,270.279
SSVHTH,SS,VHTH,3.6,125,"G2 CMRR @ 150 Hz",dB,270.377
SSVHTH,SS,VHTH,3.6,125,"G2 PSRR+ @ 60 Hz",dB,239.012
SSVHTH,SS,VHTH,3.6,125,"G2 PSRR+ @ 150 Hz",dB,239.013
SSVHTH,SS,VHTH,3.6,125,"G2 PSRR- @ 60 Hz",dB,228.228
SSVHTH,SS,VHTH,3.6,125,"G2 PSRR- @ 150 Hz",dB,228.233
