Corner,Process,Environment,AVDD_V,Temperature_C,Electrode,Parameter,Unit,Value
SFVLNOM,SF,VLNOM,3,27,BAL,Temperature,C,27.000
SFVLNOM,SF,VLNOM,3,27,BAL,INA target gain,V/V,240.000
SFVLNOM,SF,VLNOM,3,27,BAL,Total current,mA,4.198
SFVLNOM,SF,VLNOM,3,27,BAL,Total power,mW,12.593
SFVLNOM,SF,VLNOM,3,27,BAL,Output CM error vs VREF,mV,-0.766
SFVLNOM,SF,VLNOM,3,27,BAL,RLD DC error vs VREF,uV,16.461
SFVLNOM,SF,VLNOM,3,27,BAL,Gain @ 10 Hz (V/V),V/V,231.324
SFVLNOM,SF,VLNOM,3,27,BAL,Gain @ 10 Hz (dB),dB,47.284
SFVLNOM,SF,VLNOM,3,27,BAL,Gain error,%,-3.615
SFVLNOM,SF,VLNOM,3,27,BAL,Gain @ 0.05 Hz,dB,47.284
SFVLNOM,SF,VLNOM,3,27,BAL,Gain @ 150 Hz,dB,47.284
SFVLNOM,SF,VLNOM,3,27,BAL,Gain flatness 0.05-150 Hz,dB,1.548e-06
SFVLNOM,SF,VLNOM,3,27,BAL,-3 dB bandwidth,kHz,249.202
SFVLNOM,SF,VLNOM,3,27,BAL,RLD loop UGF,kHz,0.946
SFVLNOM,SF,VLNOM,3,27,BAL,RLD phase margin,deg,100.633
SFVLNOM,SF,VLNOM,3,27,BAL,Input CM suppression @ 60 Hz,dB,55.067
SFVLNOM,SF,VLNOM,3,27,BAL,Input CM suppression @ 150 Hz,dB,53.231
SFVLNOM,SF,VLNOM,3,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.708
SFVLNOM,SF,VLNOM,3,27,BAL,RLD output excursion,mV,2.743
SFVLNOM,SF,VLNOM,3,27,BAL,Peak |RLD current|,nA,3.074
SFVLNOM,SF,VLNOM,3,27,BAL,Differential gain before interference,V/V,231.323
SFVLNOM,SF,VLNOM,3,27,BAL,Differential gain during interference,V/V,231.324
SFVLNOM,SF,VLNOM,3,27,BAL,Gain change during CM interference,%,1.298e-04
SFVHNOM,SF,VHNOM,3.6,27,BAL,AVDD,V,3.600
SFVHNOM,SF,VHNOM,3.6,27,BAL,Temperature,C,27.000
SFVHNOM,SF,VHNOM,3.6,27,BAL,INA target gain,V/V,240.000
SFVHNOM,SF,VHNOM,3.6,27,BAL,Total current,mA,4.375
SFVHNOM,SF,VHNOM,3.6,27,BAL,Total power,mW,15.751
SFVHNOM,SF,VHNOM,3.6,27,BAL,Output CM error vs VREF,mV,-0.891
SFVHNOM,SF,VHNOM,3.6,27,BAL,RLD DC error vs VREF,uV,20.118
SFVHNOM,SF,VHNOM,3.6,27,BAL,Gain @ 10 Hz (V/V),V/V,231.382
SFVHNOM,SF,VHNOM,3.6,27,BAL,Gain @ 10 Hz (dB),dB,47.287
SFVHNOM,SF,VHNOM,3.6,27,BAL,Gain error,%,-3.591
SFVHNOM,SF,VHNOM,3.6,27,BAL,Gain @ 0.05 Hz,dB,47.287
SFVHNOM,SF,VHNOM,3.6,27,BAL,Gain @ 150 Hz,dB,47.287
SFVHNOM,SF,VHNOM,3.6,27,BAL,Gain flatness 0.05-150 Hz,dB,1.452e-06
SFVHNOM,SF,VHNOM,3.6,27,BAL,-3 dB bandwidth,kHz,257.329
SFVHNOM,SF,VHNOM,3.6,27,BAL,RLD loop UGF,kHz,0.946
SFVHNOM,SF,VHNOM,3.6,27,BAL,RLD phase margin,deg,100.687
SFVHNOM,SF,VHNOM,3.6,27,BAL,Input CM suppression @ 60 Hz,dB,55.074
SFVHNOM,SF,VHNOM,3.6,27,BAL,Input CM suppression @ 150 Hz,dB,53.270
SFVHNOM,SF,VHNOM,3.6,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.710
SFVHNOM,SF,VHNOM,3.6,27,BAL,RLD output excursion,mV,2.743
SFVHNOM,SF,VHNOM,3.6,27,BAL,Peak |RLD current|,nA,3.067
SFVHNOM,SF,VHNOM,3.6,27,BAL,Differential gain before interference,V/V,231.382
SFVHNOM,SF,VHNOM,3.6,27,BAL,Differential gain during interference,V/V,231.382
SFVHNOM,SF,VHNOM,3.6,27,BAL,Gain change during CM interference,%,1.711e-04
SFNOMTL,SF,NOMTL,3.3,-40,BAL,AVDD,V,3.300
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Temperature,C,-40.000
SFNOMTL,SF,NOMTL,3.3,-40,BAL,INA target gain,V/V,240.000
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Total current,mA,3.615
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Total power,mW,11.930
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Output CM error vs VREF,mV,-20.684
SFNOMTL,SF,NOMTL,3.3,-40,BAL,RLD DC error vs VREF,uV,19.598
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Gain @ 10 Hz (V/V),V/V,231.244
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Gain @ 10 Hz (dB),dB,47.281
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Gain error,%,-3.648
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Gain @ 0.05 Hz,dB,47.281
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Gain @ 150 Hz,dB,47.281
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Gain flatness 0.05-150 Hz,dB,1.378e-06
SFNOMTL,SF,NOMTL,3.3,-40,BAL,-3 dB bandwidth,kHz,264.638
SFNOMTL,SF,NOMTL,3.3,-40,BAL,RLD loop UGF,kHz,0.839
SFNOMTL,SF,NOMTL,3.3,-40,BAL,RLD phase margin,deg,100.768
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Input CM suppression @ 60 Hz,dB,54.972
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Input CM suppression @ 150 Hz,dB,52.846
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.571
SFNOMTL,SF,NOMTL,3.3,-40,BAL,RLD output excursion,mV,2.743
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Peak |RLD current|,nA,3.066
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Differential gain before interference,V/V,231.244
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Differential gain during interference,V/V,231.245
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Gain change during CM interference,%,4.199e-04
SFNOMTH,SF,NOMTH,3.3,125,BAL,AVDD,V,3.300
SFNOMTH,SF,NOMTH,3.3,125,BAL,Temperature,C,125.000
SFNOMTH,SF,NOMTH,3.3,125,BAL,INA target gain,V/V,240.000
SFNOMTH,SF,NOMTH,3.3,125,BAL,Total current,mA,4.859
SFNOMTH,SF,NOMTH,3.3,125,BAL,Total power,mW,16.034
SFNOMTH,SF,NOMTH,3.3,125,BAL,Output CM error vs VREF,mV,30.899
SFNOMTH,SF,NOMTH,3.3,125,BAL,RLD DC error vs VREF,uV,17.255
SFNOMTH,SF,NOMTH,3.3,125,BAL,Gain @ 10 Hz (V/V),V/V,231.424
SFNOMTH,SF,NOMTH,3.3,125,BAL,Gain @ 10 Hz (dB),dB,47.288
SFNOMTH,SF,NOMTH,3.3,125,BAL,Gain error,%,-3.573
SFNOMTH,SF,NOMTH,3.3,125,BAL,Gain @ 0.05 Hz,dB,47.288
SFNOMTH,SF,NOMTH,3.3,125,BAL,Gain @ 150 Hz,dB,47.288
SFNOMTH,SF,NOMTH,3.3,125,BAL,Gain flatness 0.05-150 Hz,dB,1.950e-06
SFNOMTH,SF,NOMTH,3.3,125,BAL,-3 dB bandwidth,kHz,222.121
SFNOMTH,SF,NOMTH,3.3,125,BAL,RLD loop UGF,kHz,1.082
SFNOMTH,SF,NOMTH,3.3,125,BAL,RLD phase margin,deg,100.530
SFNOMTH,SF,NOMTH,3.3,125,BAL,Input CM suppression @ 60 Hz,dB,55.159
SFNOMTH,SF,NOMTH,3.3,125,BAL,Input CM suppression @ 150 Hz,dB,53.647
SFNOMTH,SF,NOMTH,3.3,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.985
SFNOMTH,SF,NOMTH,3.3,125,BAL,RLD output excursion,mV,2.743
SFNOMTH,SF,NOMTH,3.3,125,BAL,Peak |RLD current|,nA,3.075
SFNOMTH,SF,NOMTH,3.3,125,BAL,Differential gain before interference,V/V,231.424
SFNOMTH,SF,NOMTH,3.3,125,BAL,Differential gain during interference,V/V,231.423
SFNOMTH,SF,NOMTH,3.3,125,BAL,Gain change during CM interference,%,-3.709e-04
SFVLTL,SF,VLTL,3,-40,BAL,AVDD,V,3.000
SFVLTL,SF,VLTL,3,-40,BAL,Temperature,C,-40.000
SFVLTL,SF,VLTL,3,-40,BAL,INA target gain,V/V,240.000
SFVLTL,SF,VLTL,3,-40,BAL,Total current,mA,3.523
SFVLTL,SF,VLTL,3,-40,BAL,Total power,mW,10.569
SFVLTL,SF,VLTL,3,-40,BAL,Output CM error vs VREF,mV,-20.607
SFVLTL,SF,VLTL,3,-40,BAL,RLD DC error vs VREF,uV,17.641
SFVLTL,SF,VLTL,3,-40,BAL,Gain @ 10 Hz (V/V),V/V,231.214
SFVLTL,SF,VLTL,3,-40,BAL,Gain @ 10 Hz (dB),dB,47.280
SFVLTL,SF,VLTL,3,-40,BAL,Gain error,%,-3.661
SFVLTL,SF,VLTL,3,-40,BAL,Gain @ 0.05 Hz,dB,47.280
SFVLTL,SF,VLTL,3,-40,BAL,Gain @ 150 Hz,dB,47.280
SFVLTL,SF,VLTL,3,-40,BAL,Gain flatness 0.05-150 Hz,dB,1.429e-06
SFVLTL,SF,VLTL,3,-40,BAL,-3 dB bandwidth,kHz,259.811
SFVLTL,SF,VLTL,3,-40,BAL,RLD loop UGF,kHz,0.839
SFVLTL,SF,VLTL,3,-40,BAL,RLD phase margin,deg,100.742
SFVLTL,SF,VLTL,3,-40,BAL,Input CM suppression @ 60 Hz,dB,54.968
SFVLTL,SF,VLTL,3,-40,BAL,Input CM suppression @ 150 Hz,dB,52.824
SFVLTL,SF,VLTL,3,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.567
SFVLTL,SF,VLTL,3,-40,BAL,RLD output excursion,mV,2.743
SFVLTL,SF,VLTL,3,-40,BAL,Peak |RLD current|,nA,3.069
SFVLTL,SF,VLTL,3,-40,BAL,Differential gain before interference,V/V,231.214
SFVLTL,SF,VLTL,3,-40,BAL,Differential gain during interference,V/V,231.215
SFVLTL,SF,VLTL,3,-40,BAL,Gain change during CM interference,%,2.067e-04
SFVLTH,SF,VLTH,3,125,BAL,AVDD,V,3.000
SFVLTH,SF,VLTH,3,125,BAL,Temperature,C,125.000
SFVLTH,SF,VLTH,3,125,BAL,INA target gain,V/V,240.000
SFVLTH,SF,VLTH,3,125,BAL,Total current,mA,4.763
SFVLTH,SF,VLTH,3,125,BAL,Total power,mW,14.288
SFVLTH,SF,VLTH,3,125,BAL,Output CM error vs VREF,mV,30.919
SFVLTH,SF,VLTH,3,125,BAL,RLD DC error vs VREF,uV,15.546
SFVLTH,SF,VLTH,3,125,BAL,Gain @ 10 Hz (V/V),V/V,231.380
SFVLTH,SF,VLTH,3,125,BAL,Gain @ 10 Hz (dB),dB,47.287
SFVLTH,SF,VLTH,3,125,BAL,Gain error,%,-3.592
SFVLTH,SF,VLTH,3,125,BAL,Gain @ 0.05 Hz,dB,47.287
SFVLTH,SF,VLTH,3,125,BAL,Gain @ 150 Hz,dB,47.287
SFVLTH,SF,VLTH,3,125,BAL,Gain flatness 0.05-150 Hz,dB,2.019e-06
SFVLTH,SF,VLTH,3,125,BAL,-3 dB bandwidth,kHz,218.251
SFVLTH,SF,VLTH,3,125,BAL,RLD loop UGF,kHz,1.082
SFVLTH,SF,VLTH,3,125,BAL,RLD phase margin,deg,100.499
SFVLTH,SF,VLTH,3,125,BAL,Input CM suppression @ 60 Hz,dB,55.156
SFVLTH,SF,VLTH,3,125,BAL,Input CM suppression @ 150 Hz,dB,53.628
SFVLTH,SF,VLTH,3,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.988
SFVLTH,SF,VLTH,3,125,BAL,RLD output excursion,mV,2.743
SFVLTH,SF,VLTH,3,125,BAL,Peak |RLD current|,nA,3.078
SFVLTH,SF,VLTH,3,125,BAL,Differential gain before interference,V/V,231.381
SFVLTH,SF,VLTH,3,125,BAL,Differential gain during interference,V/V,231.381
SFVLTH,SF,VLTH,3,125,BAL,Gain change during CM interference,%,-4.274e-06
SFVHTL,SF,VHTL,3.6,-40,BAL,AVDD,V,3.600
SFVHTL,SF,VHTL,3.6,-40,BAL,Temperature,C,-40.000
SFVHTL,SF,VHTL,3.6,-40,BAL,INA target gain,V/V,240.000
SFVHTL,SF,VHTL,3.6,-40,BAL,Total current,mA,3.689
SFVHTL,SF,VHTL,3.6,-40,BAL,Total power,mW,13.281
SFVHTL,SF,VHTL,3.6,-40,BAL,Output CM error vs VREF,mV,-20.721
SFVHTL,SF,VHTL,3.6,-40,BAL,RLD DC error vs VREF,uV,21.537
SFVHTL,SF,VHTL,3.6,-40,BAL,Gain @ 10 Hz (V/V),V/V,231.264
SFVHTL,SF,VHTL,3.6,-40,BAL,Gain @ 10 Hz (dB),dB,47.282
SFVHTL,SF,VHTL,3.6,-40,BAL,Gain error,%,-3.640
SFVHTL,SF,VHTL,3.6,-40,BAL,Gain @ 0.05 Hz,dB,47.282
SFVHTL,SF,VHTL,3.6,-40,BAL,Gain @ 150 Hz,dB,47.282
SFVHTL,SF,VHTL,3.6,-40,BAL,Gain flatness 0.05-150 Hz,dB,1.341e-06
SFVHTL,SF,VHTL,3.6,-40,BAL,-3 dB bandwidth,kHz,268.232
SFVHTL,SF,VHTL,3.6,-40,BAL,RLD loop UGF,kHz,0.839
SFVHTL,SF,VHTL,3.6,-40,BAL,RLD phase margin,deg,100.792
SFVHTL,SF,VHTL,3.6,-40,BAL,Input CM suppression @ 60 Hz,dB,54.975
SFVHTL,SF,VHTL,3.6,-40,BAL,Input CM suppression @ 150 Hz,dB,52.865
SFVHTL,SF,VHTL,3.6,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.575
SFVHTL,SF,VHTL,3.6,-40,BAL,RLD output excursion,mV,2.743
SFVHTL,SF,VHTL,3.6,-40,BAL,Peak |RLD current|,nA,3.063
SFVHTL,SF,VHTL,3.6,-40,BAL,Differential gain before interference,V/V,231.264
SFVHTL,SF,VHTL,3.6,-40,BAL,Differential gain during interference,V/V,231.263
SFVHTL,SF,VHTL,3.6,-40,BAL,Gain change during CM interference,%,-1.213e-04
SFVHTH,SF,VHTH,3.6,125,BAL,AVDD,V,3.600
SFVHTH,SF,VHTH,3.6,125,BAL,Temperature,C,125.000
SFVHTH,SF,VHTH,3.6,125,BAL,INA target gain,V/V,240.000
SFVHTH,SF,VHTH,3.6,125,BAL,Total current,mA,4.934
SFVHTH,SF,VHTH,3.6,125,BAL,Total power,mW,17.764
SFVHTH,SF,VHTH,3.6,125,BAL,Output CM error vs VREF,mV,30.883
SFVHTH,SF,VHTH,3.6,125,BAL,RLD DC error vs VREF,uV,18.957
SFVHTH,SF,VHTH,3.6,125,BAL,Gain @ 10 Hz (V/V),V/V,231.453
SFVHTH,SF,VHTH,3.6,125,BAL,Gain @ 10 Hz (dB),dB,47.289
SFVHTH,SF,VHTH,3.6,125,BAL,Gain error,%,-3.561
SFVHTH,SF,VHTH,3.6,125,BAL,Gain @ 0.05 Hz,dB,47.289
SFVHTH,SF,VHTH,3.6,125,BAL,Gain @ 150 Hz,dB,47.289
SFVHTH,SF,VHTH,3.6,125,BAL,Gain flatness 0.05-150 Hz,dB,1.899e-06
SFVHTH,SF,VHTH,3.6,125,BAL,-3 dB bandwidth,kHz,225.060
SFVHTH,SF,VHTH,3.6,125,BAL,RLD loop UGF,kHz,1.082
SFVHTH,SF,VHTH,3.6,125,BAL,RLD phase margin,deg,100.559
SFVHTH,SF,VHTH,3.6,125,BAL,Input CM suppression @ 60 Hz,dB,55.162
SFVHTH,SF,VHTH,3.6,125,BAL,Input CM suppression @ 150 Hz,dB,53.664
SFVHTH,SF,VHTH,3.6,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.983
SFVHTH,SF,VHTH,3.6,125,BAL,RLD output excursion,mV,2.743
SFVHTH,SF,VHTH,3.6,125,BAL,Peak |RLD current|,nA,3.072
SFVHTH,SF,VHTH,3.6,125,BAL,Differential gain before interference,V/V,231.453
SFVHTH,SF,VHTH,3.6,125,BAL,Differential gain during interference,V/V,231.453
SFVHTH,SF,VHTH,3.6,125,BAL,Gain change during CM interference,%,2.688e-04
