Corner,Process,Environment,AVDD_V,Temperature_C,Electrode,Parameter,Unit,Value
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,S1 gain error,%,0.001
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,S1 -3 dB bandwidth,kHz,249.307
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,S2 gain,V/V,4.000
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,S2 gain dB,dB,12.041
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,S2 gain error,%,-9.065e-04
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,S2 -3 dB bandwidth,MHz,2.497
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,INA gain,V/V,240.001
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,INA gain dB,dB,47.604
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,INA gain error,%,5.409e-04
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,Gain flatness 0.05-150 Hz,dB,1.579e-06
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,INA -3 dB bandwidth,kHz,246.903
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,RLD loop UGF,kHz,0.946
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,RLD phase margin,deg,100.663
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,Input CM suppression @ 60 Hz,dB,55.070
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,Input CM suppression @ 150 Hz,dB,53.251
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,RLD Swing Ratio,%,0.914
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,RLD Peak Current,nA,3.070
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,CM Interference Gain Change,%,8.089e-05
SFNOMNOM,SF,NOMNOM,3.3,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.709
SFVLNOM,SF,VLNOM,3,27,BAL,AVDD,V,3.000
SFVLNOM,SF,VLNOM,3,27,BAL,Temperature,C,27.000
SFVLNOM,SF,VLNOM,3,27,BAL,S1 target gain,V/V,60.000
SFVLNOM,SF,VLNOM,3,27,BAL,S2 target gain,V/V,4.000
SFVLNOM,SF,VLNOM,3,27,BAL,INA target gain,V/V,240.000
SFVLNOM,SF,VLNOM,3,27,BAL,Total current,mA,4.198
SFVLNOM,SF,VLNOM,3,27,BAL,Total power,mW,12.593
SFVLNOM,SF,VLNOM,3,27,BAL,Output CM error,mV,-0.766
SFVLNOM,SF,VLNOM,3,27,BAL,RLD DC error,uV,16.449
SFVLNOM,SF,VLNOM,3,27,BAL,S1 gain,V/V,59.993
SFVLNOM,SF,VLNOM,3,27,BAL,S1 gain dB,dB,35.562
SFVLNOM,SF,VLNOM,3,27,BAL,S1 gain error,%,-0.012
SFVLNOM,SF,VLNOM,3,27,BAL,S1 -3 dB bandwidth,kHz,244.762
SFVLNOM,SF,VLNOM,3,27,BAL,S2 gain,V/V,4.000
SFVLNOM,SF,VLNOM,3,27,BAL,S2 gain dB,dB,12.041
SFVLNOM,SF,VLNOM,3,27,BAL,S2 gain error,%,-0.003
SFVLNOM,SF,VLNOM,3,27,BAL,S2 -3 dB bandwidth,MHz,2.448
SFVLNOM,SF,VLNOM,3,27,BAL,INA gain,V/V,239.964
SFVLNOM,SF,VLNOM,3,27,BAL,INA gain dB,dB,47.603
SFVLNOM,SF,VLNOM,3,27,BAL,INA gain error,%,-0.015
SFVLNOM,SF,VLNOM,3,27,BAL,Gain flatness 0.05-150 Hz,dB,1.638e-06
SFVLNOM,SF,VLNOM,3,27,BAL,INA -3 dB bandwidth,kHz,242.413
SFVLNOM,SF,VLNOM,3,27,BAL,RLD loop UGF,kHz,0.946
SFVLNOM,SF,VLNOM,3,27,BAL,RLD phase margin,deg,100.635
SFVLNOM,SF,VLNOM,3,27,BAL,Input CM suppression @ 60 Hz,dB,55.067
SFVLNOM,SF,VLNOM,3,27,BAL,Input CM suppression @ 150 Hz,dB,53.231
SFVLNOM,SF,VLNOM,3,27,BAL,RLD Swing Ratio,%,0.914
SFVLNOM,SF,VLNOM,3,27,BAL,RLD Peak Current,nA,3.074
SFVLNOM,SF,VLNOM,3,27,BAL,CM Interference Gain Change,%,-2.406e-05
SFVLNOM,SF,VLNOM,3,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.708
SFVHNOM,SF,VHNOM,3.6,27,BAL,AVDD,V,3.600
SFVHNOM,SF,VHNOM,3.6,27,BAL,Temperature,C,27.000
SFVHNOM,SF,VHNOM,3.6,27,BAL,S1 target gain,V/V,60.000
SFVHNOM,SF,VHNOM,3.6,27,BAL,S2 target gain,V/V,4.000
SFVHNOM,SF,VHNOM,3.6,27,BAL,INA target gain,V/V,240.000
SFVHNOM,SF,VHNOM,3.6,27,BAL,Total current,mA,4.375
SFVHNOM,SF,VHNOM,3.6,27,BAL,Total power,mW,15.751
SFVHNOM,SF,VHNOM,3.6,27,BAL,Output CM error,mV,-0.891
SFVHNOM,SF,VHNOM,3.6,27,BAL,RLD DC error,uV,20.101
SFVHNOM,SF,VHNOM,3.6,27,BAL,S1 gain,V/V,60.006
SFVHNOM,SF,VHNOM,3.6,27,BAL,S1 gain dB,dB,35.564
SFVHNOM,SF,VHNOM,3.6,27,BAL,S1 gain error,%,0.010
SFVHNOM,SF,VHNOM,3.6,27,BAL,S1 -3 dB bandwidth,kHz,252.670
SFVHNOM,SF,VHNOM,3.6,27,BAL,S2 gain,V/V,4.000
SFVHNOM,SF,VHNOM,3.6,27,BAL,S2 gain dB,dB,12.041
SFVHNOM,SF,VHNOM,3.6,27,BAL,S2 gain error,%,4.505e-04
SFVHNOM,SF,VHNOM,3.6,27,BAL,S2 -3 dB bandwidth,MHz,2.532
SFVHNOM,SF,VHNOM,3.6,27,BAL,INA gain,V/V,240.026
SFVHNOM,SF,VHNOM,3.6,27,BAL,INA gain dB,dB,47.605
SFVHNOM,SF,VHNOM,3.6,27,BAL,INA gain error,%,0.011
SFVHNOM,SF,VHNOM,3.6,27,BAL,Gain flatness 0.05-150 Hz,dB,1.537e-06
SFVHNOM,SF,VHNOM,3.6,27,BAL,INA -3 dB bandwidth,kHz,250.225
SFVHNOM,SF,VHNOM,3.6,27,BAL,RLD loop UGF,kHz,0.946
SFVHNOM,SF,VHNOM,3.6,27,BAL,RLD phase margin,deg,100.689
SFVHNOM,SF,VHNOM,3.6,27,BAL,Input CM suppression @ 60 Hz,dB,55.074
SFVHNOM,SF,VHNOM,3.6,27,BAL,Input CM suppression @ 150 Hz,dB,53.270
SFVHNOM,SF,VHNOM,3.6,27,BAL,RLD Swing Ratio,%,0.914
SFVHNOM,SF,VHNOM,3.6,27,BAL,RLD Peak Current,nA,3.067
SFVHNOM,SF,VHNOM,3.6,27,BAL,CM Interference Gain Change,%,-1.033e-04
SFVHNOM,SF,VHNOM,3.6,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.710
SFNOMTL,SF,NOMTL,3.3,-40,BAL,AVDD,V,3.300
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Temperature,C,-40.000
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S1 target gain,V/V,60.000
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S2 target gain,V/V,4.000
SFNOMTL,SF,NOMTL,3.3,-40,BAL,INA target gain,V/V,240.000
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Total current,mA,3.615
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Total power,mW,11.930
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Output CM error,mV,-20.684
SFNOMTL,SF,NOMTL,3.3,-40,BAL,RLD DC error,uV,19.581
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S1 gain,V/V,59.981
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S1 gain dB,dB,35.560
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S1 gain error,%,-0.032
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S1 -3 dB bandwidth,kHz,259.941
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S2 gain,V/V,3.999
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S2 gain dB,dB,12.040
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S2 gain error,%,-0.017
SFNOMTL,SF,NOMTL,3.3,-40,BAL,S2 -3 dB bandwidth,MHz,2.578
SFNOMTL,SF,NOMTL,3.3,-40,BAL,INA gain,V/V,239.884
SFNOMTL,SF,NOMTL,3.3,-40,BAL,INA gain dB,dB,47.600
SFNOMTL,SF,NOMTL,3.3,-40,BAL,INA gain error,%,-0.048
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Gain flatness 0.05-150 Hz,dB,1.458e-06
SFNOMTL,SF,NOMTL,3.3,-40,BAL,INA -3 dB bandwidth,kHz,257.360
SFNOMTL,SF,NOMTL,3.3,-40,BAL,RLD loop UGF,kHz,0.839
SFNOMTL,SF,NOMTL,3.3,-40,BAL,RLD phase margin,deg,100.770
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Input CM suppression @ 60 Hz,dB,54.972
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Input CM suppression @ 150 Hz,dB,52.846
SFNOMTL,SF,NOMTL,3.3,-40,BAL,RLD Swing Ratio,%,0.914
SFNOMTL,SF,NOMTL,3.3,-40,BAL,RLD Peak Current,nA,3.066
SFNOMTL,SF,NOMTL,3.3,-40,BAL,CM Interference Gain Change,%,4.203e-04
SFNOMTL,SF,NOMTL,3.3,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.571
SFNOMTH,SF,NOMTH,3.3,125,BAL,AVDD,V,3.300
SFNOMTH,SF,NOMTH,3.3,125,BAL,Temperature,C,125.000
SFNOMTH,SF,NOMTH,3.3,125,BAL,S1 target gain,V/V,60.000
SFNOMTH,SF,NOMTH,3.3,125,BAL,S2 target gain,V/V,4.000
SFNOMTH,SF,NOMTH,3.3,125,BAL,INA target gain,V/V,240.000
SFNOMTH,SF,NOMTH,3.3,125,BAL,Total current,mA,4.859
SFNOMTH,SF,NOMTH,3.3,125,BAL,Total power,mW,16.034
SFNOMTH,SF,NOMTH,3.3,125,BAL,Output CM error,mV,30.899
SFNOMTH,SF,NOMTH,3.3,125,BAL,RLD DC error,uV,17.243
SFNOMTH,SF,NOMTH,3.3,125,BAL,S1 gain,V/V,60.008
SFNOMTH,SF,NOMTH,3.3,125,BAL,S1 gain dB,dB,35.564
SFNOMTH,SF,NOMTH,3.3,125,BAL,S1 gain error,%,0.013
SFNOMTH,SF,NOMTH,3.3,125,BAL,S1 -3 dB bandwidth,kHz,218.058
SFNOMTH,SF,NOMTH,3.3,125,BAL,S2 gain,V/V,4.001
SFNOMTH,SF,NOMTH,3.3,125,BAL,S2 gain dB,dB,12.042
SFNOMTH,SF,NOMTH,3.3,125,BAL,S2 gain error,%,0.015
SFNOMTH,SF,NOMTH,3.3,125,BAL,S2 -3 dB bandwidth,MHz,2.210
SFNOMTH,SF,NOMTH,3.3,125,BAL,INA gain,V/V,240.066
SFNOMTH,SF,NOMTH,3.3,125,BAL,INA gain dB,dB,47.607
SFNOMTH,SF,NOMTH,3.3,125,BAL,INA gain error,%,0.028
SFNOMTH,SF,NOMTH,3.3,125,BAL,Gain flatness 0.05-150 Hz,dB,2.063e-06
SFNOMTH,SF,NOMTH,3.3,125,BAL,INA -3 dB bandwidth,kHz,216.021
SFNOMTH,SF,NOMTH,3.3,125,BAL,RLD loop UGF,kHz,1.082
SFNOMTH,SF,NOMTH,3.3,125,BAL,RLD phase margin,deg,100.532
SFNOMTH,SF,NOMTH,3.3,125,BAL,Input CM suppression @ 60 Hz,dB,55.159
SFNOMTH,SF,NOMTH,3.3,125,BAL,Input CM suppression @ 150 Hz,dB,53.647
SFNOMTH,SF,NOMTH,3.3,125,BAL,RLD Swing Ratio,%,0.914
SFNOMTH,SF,NOMTH,3.3,125,BAL,RLD Peak Current,nA,3.075
SFNOMTH,SF,NOMTH,3.3,125,BAL,CM Interference Gain Change,%,1.064e-04
SFNOMTH,SF,NOMTH,3.3,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.985
SFVLTL,SF,VLTL,3,-40,BAL,AVDD,V,3.000
SFVLTL,SF,VLTL,3,-40,BAL,Temperature,C,-40.000
SFVLTL,SF,VLTL,3,-40,BAL,S1 target gain,V/V,60.000
SFVLTL,SF,VLTL,3,-40,BAL,S2 target gain,V/V,4.000
SFVLTL,SF,VLTL,3,-40,BAL,INA target gain,V/V,240.000
SFVLTL,SF,VLTL,3,-40,BAL,Total current,mA,3.523
SFVLTL,SF,VLTL,3,-40,BAL,Total power,mW,10.569
SFVLTL,SF,VLTL,3,-40,BAL,Output CM error,mV,-20.607
SFVLTL,SF,VLTL,3,-40,BAL,RLD DC error,uV,17.626
SFVLTL,SF,VLTL,3,-40,BAL,S1 gain,V/V,59.974
SFVLTL,SF,VLTL,3,-40,BAL,S1 gain dB,dB,35.559
SFVLTL,SF,VLTL,3,-40,BAL,S1 gain error,%,-0.043
SFVLTL,SF,VLTL,3,-40,BAL,S1 -3 dB bandwidth,kHz,255.238
SFVLTL,SF,VLTL,3,-40,BAL,S2 gain,V/V,3.999
SFVLTL,SF,VLTL,3,-40,BAL,S2 gain dB,dB,12.040
SFVLTL,SF,VLTL,3,-40,BAL,S2 gain error,%,-0.018
SFVLTL,SF,VLTL,3,-40,BAL,S2 -3 dB bandwidth,MHz,2.529
SFVLTL,SF,VLTL,3,-40,BAL,INA gain,V/V,239.852
SFVLTL,SF,VLTL,3,-40,BAL,INA gain dB,dB,47.599
SFVLTL,SF,VLTL,3,-40,BAL,INA gain error,%,-0.062
SFVLTL,SF,VLTL,3,-40,BAL,Gain flatness 0.05-150 Hz,dB,1.511e-06
SFVLTL,SF,VLTL,3,-40,BAL,INA -3 dB bandwidth,kHz,252.718
SFVLTL,SF,VLTL,3,-40,BAL,RLD loop UGF,kHz,0.839
SFVLTL,SF,VLTL,3,-40,BAL,RLD phase margin,deg,100.744
SFVLTL,SF,VLTL,3,-40,BAL,Input CM suppression @ 60 Hz,dB,54.968
SFVLTL,SF,VLTL,3,-40,BAL,Input CM suppression @ 150 Hz,dB,52.824
SFVLTL,SF,VLTL,3,-40,BAL,RLD Swing Ratio,%,0.914
SFVLTL,SF,VLTL,3,-40,BAL,RLD Peak Current,nA,3.069
SFVLTL,SF,VLTL,3,-40,BAL,CM Interference Gain Change,%,2.638e-04
SFVLTL,SF,VLTL,3,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.567
SFVLTH,SF,VLTH,3,125,BAL,AVDD,V,3.000
SFVLTH,SF,VLTH,3,125,BAL,Temperature,C,125.000
SFVLTH,SF,VLTH,3,125,BAL,S1 target gain,V/V,60.000
SFVLTH,SF,VLTH,3,125,BAL,S2 target gain,V/V,4.000
SFVLTH,SF,VLTH,3,125,BAL,INA target gain,V/V,240.000
SFVLTH,SF,VLTH,3,125,BAL,Total current,mA,4.763
SFVLTH,SF,VLTH,3,125,BAL,Total power,mW,14.288
SFVLTH,SF,VLTH,3,125,BAL,Output CM error,mV,30.919
SFVLTH,SF,VLTH,3,125,BAL,RLD DC error,uV,15.535
SFVLTH,SF,VLTH,3,125,BAL,S1 gain,V/V,59.997
SFVLTH,SF,VLTH,3,125,BAL,S1 gain dB,dB,35.563
SFVLTH,SF,VLTH,3,125,BAL,S1 gain error,%,-0.004
SFVLTH,SF,VLTH,3,125,BAL,S1 -3 dB bandwidth,kHz,214.299
SFVLTH,SF,VLTH,3,125,BAL,S2 gain,V/V,4.001
SFVLTH,SF,VLTH,3,125,BAL,S2 gain dB,dB,12.042
SFVLTH,SF,VLTH,3,125,BAL,S2 gain error,%,0.013
SFVLTH,SF,VLTH,3,125,BAL,S2 -3 dB bandwidth,MHz,2.169
SFVLTH,SF,VLTH,3,125,BAL,INA gain,V/V,240.020
SFVLTH,SF,VLTH,3,125,BAL,INA gain dB,dB,47.605
SFVLTH,SF,VLTH,3,125,BAL,INA gain error,%,0.008
SFVLTH,SF,VLTH,3,125,BAL,Gain flatness 0.05-150 Hz,dB,2.136e-06
SFVLTH,SF,VLTH,3,125,BAL,INA -3 dB bandwidth,kHz,212.300
SFVLTH,SF,VLTH,3,125,BAL,RLD loop UGF,kHz,1.082
SFVLTH,SF,VLTH,3,125,BAL,RLD phase margin,deg,100.501
SFVLTH,SF,VLTH,3,125,BAL,Input CM suppression @ 60 Hz,dB,55.156
SFVLTH,SF,VLTH,3,125,BAL,Input CM suppression @ 150 Hz,dB,53.628
SFVLTH,SF,VLTH,3,125,BAL,RLD Swing Ratio,%,0.914
SFVLTH,SF,VLTH,3,125,BAL,RLD Peak Current,nA,3.078
SFVLTH,SF,VLTH,3,125,BAL,CM Interference Gain Change,%,2.177e-05
SFVLTH,SF,VLTH,3,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.988
SFVHTL,SF,VHTL,3.6,-40,BAL,AVDD,V,3.600
SFVHTL,SF,VHTL,3.6,-40,BAL,Temperature,C,-40.000
SFVHTL,SF,VHTL,3.6,-40,BAL,S1 target gain,V/V,60.000
SFVHTL,SF,VHTL,3.6,-40,BAL,S2 target gain,V/V,4.000
SFVHTL,SF,VHTL,3.6,-40,BAL,INA target gain,V/V,240.000
SFVHTL,SF,VHTL,3.6,-40,BAL,Total current,mA,3.689
SFVHTL,SF,VHTL,3.6,-40,BAL,Total power,mW,13.281
SFVHTL,SF,VHTL,3.6,-40,BAL,Output CM error,mV,-20.721
SFVHTL,SF,VHTL,3.6,-40,BAL,RLD DC error,uV,21.518
SFVHTL,SF,VHTL,3.6,-40,BAL,S1 gain,V/V,59.986
SFVHTL,SF,VHTL,3.6,-40,BAL,S1 gain dB,dB,35.561
SFVHTL,SF,VHTL,3.6,-40,BAL,S1 gain error,%,-0.024
SFVHTL,SF,VHTL,3.6,-40,BAL,S1 -3 dB bandwidth,kHz,263.458
SFVHTL,SF,VHTL,3.6,-40,BAL,S2 gain,V/V,3.999
SFVHTL,SF,VHTL,3.6,-40,BAL,S2 gain dB,dB,12.040
SFVHTL,SF,VHTL,3.6,-40,BAL,S2 gain error,%,-0.016
SFVHTL,SF,VHTL,3.6,-40,BAL,S2 -3 dB bandwidth,MHz,2.612
SFVHTL,SF,VHTL,3.6,-40,BAL,INA gain,V/V,239.905
SFVHTL,SF,VHTL,3.6,-40,BAL,INA gain dB,dB,47.601
SFVHTL,SF,VHTL,3.6,-40,BAL,INA gain error,%,-0.040
SFVHTL,SF,VHTL,3.6,-40,BAL,Gain flatness 0.05-150 Hz,dB,1.419e-06
SFVHTL,SF,VHTL,3.6,-40,BAL,INA -3 dB bandwidth,kHz,260.829
SFVHTL,SF,VHTL,3.6,-40,BAL,RLD loop UGF,kHz,0.839
SFVHTL,SF,VHTL,3.6,-40,BAL,RLD phase margin,deg,100.794
SFVHTL,SF,VHTL,3.6,-40,BAL,Input CM suppression @ 60 Hz,dB,54.975
SFVHTL,SF,VHTL,3.6,-40,BAL,Input CM suppression @ 150 Hz,dB,52.865
SFVHTL,SF,VHTL,3.6,-40,BAL,RLD Swing Ratio,%,0.914
SFVHTL,SF,VHTL,3.6,-40,BAL,RLD Peak Current,nA,3.063
SFVHTL,SF,VHTL,3.6,-40,BAL,CM Interference Gain Change,%,-7.351e-05
SFVHTL,SF,VHTL,3.6,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.575
SFVHTH,SF,VHTH,3.6,125,BAL,AVDD,V,3.600
SFVHTH,SF,VHTH,3.6,125,BAL,Temperature,C,125.000
SFVHTH,SF,VHTH,3.6,125,BAL,S1 target gain,V/V,60.000
SFVHTH,SF,VHTH,3.6,125,BAL,S2 target gain,V/V,4.000
SFVHTH,SF,VHTH,3.6,125,BAL,INA target gain,V/V,240.000
SFVHTH,SF,VHTH,3.6,125,BAL,Total current,mA,4.934
SFVHTH,SF,VHTH,3.6,125,BAL,Total power,mW,17.764
SFVHTH,SF,VHTH,3.6,125,BAL,Output CM error,mV,30.883
SFVHTH,SF,VHTH,3.6,125,BAL,RLD DC error,uV,18.942
SFVHTH,SF,VHTH,3.6,125,BAL,S1 gain,V/V,60.014
SFVHTH,SF,VHTH,3.6,125,BAL,S1 gain dB,dB,35.565
SFVHTH,SF,VHTH,3.6,125,BAL,S1 gain error,%,0.024
SFVHTH,SF,VHTH,3.6,125,BAL,S1 -3 dB bandwidth,kHz,220.925
SFVHTH,SF,VHTH,3.6,125,BAL,S2 gain,V/V,4.001
SFVHTH,SF,VHTH,3.6,125,BAL,S2 gain dB,dB,12.043
SFVHTH,SF,VHTH,3.6,125,BAL,S2 gain error,%,0.017
SFVHTH,SF,VHTH,3.6,125,BAL,S2 -3 dB bandwidth,MHz,2.241
SFVHTH,SF,VHTH,3.6,125,BAL,INA gain,V/V,240.098
SFVHTH,SF,VHTH,3.6,125,BAL,INA gain dB,dB,47.608
SFVHTH,SF,VHTH,3.6,125,BAL,INA gain error,%,0.041
SFVHTH,SF,VHTH,3.6,125,BAL,Gain flatness 0.05-150 Hz,dB,2.010e-06
SFVHTH,SF,VHTH,3.6,125,BAL,INA -3 dB bandwidth,kHz,218.856
SFVHTH,SF,VHTH,3.6,125,BAL,RLD loop UGF,kHz,1.082
SFVHTH,SF,VHTH,3.6,125,BAL,RLD phase margin,deg,100.560
SFVHTH,SF,VHTH,3.6,125,BAL,Input CM suppression @ 60 Hz,dB,55.162
SFVHTH,SF,VHTH,3.6,125,BAL,Input CM suppression @ 150 Hz,dB,53.664
SFVHTH,SF,VHTH,3.6,125,BAL,RLD Swing Ratio,%,0.914
SFVHTH,SF,VHTH,3.6,125,BAL,RLD Peak Current,nA,3.072
SFVHTH,SF,VHTH,3.6,125,BAL,CM Interference Gain Change,%,2.311e-04
SFVHTH,SF,VHTH,3.6,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.983
