Corner,Process,Environment,AVDD_V,Temperature_C,Parameter,Unit,Value
NOMNOMNOM,NOM,NOMNOM,3.3,27,AVDD,V,3.300
NOMNOMNOM,NOM,NOMNOM,3.3,27,Temperature,C,27.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,LPF target gain,V/V,1.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,FDC bias current,uA,40.092
NOMNOMNOM,NOM,NOMNOM,3.3,27,CMFB bias current,uA,40.092
NOMNOMNOM,NOM,NOMNOM,3.3,27,Total current,mA,1.604
NOMNOMNOM,NOM,NOMNOM,3.3,27,Total power,mW,5.293
NOMNOMNOM,NOM,NOMNOM,3.3,27,Output CM error,mV,0.395
NOMNOMNOM,NOM,NOMNOM,3.3,27,LPF input offset,mV,0.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,Passband gain,V/V,1.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,Passband gain error,%,-0.027
NOMNOMNOM,NOM,NOMNOM,3.3,27,Loss @ 150 Hz,dB,0.361
NOMNOMNOM,NOM,NOMNOM,3.3,27,LPF -1 dB frequency,Hz,258.691
NOMNOMNOM,NOM,NOMNOM,3.3,27,LPF -3 dB frequency,Hz,506.912
NOMNOMNOM,NOM,NOMNOM,3.3,27,CMRR @ 60 Hz,dB,245.253
NOMNOMNOM,NOM,NOMNOM,3.3,27,CMRR @ 150 Hz,dB,245.225
NOMNOMNOM,NOM,NOMNOM,3.3,27,PSRR+ @ 60 Hz,dB,191.538
NOMNOMNOM,NOM,NOMNOM,3.3,27,PSRR+ @ 150 Hz,dB,257.637
NOMNOMNOM,NOM,NOMNOM,3.3,27,PSRR- @ 60 Hz,dB,234.605
NOMNOMNOM,NOM,NOMNOM,3.3,27,PSRR- @ 150 Hz,dB,236.558
NOMNOMNOM,NOM,NOMNOM,3.3,27,Input-referred noise 0.05-150 Hz,uVrms,6.176
NOMVLNOM,NOM,VLNOM,3,27,AVDD,V,3.000
NOMVLNOM,NOM,VLNOM,3,27,Temperature,C,27.000
NOMVLNOM,NOM,VLNOM,3,27,LPF target gain,V/V,1.000
NOMVLNOM,NOM,VLNOM,3,27,FDC bias current,uA,39.479
NOMVLNOM,NOM,VLNOM,3,27,CMFB bias current,uA,39.479
NOMVLNOM,NOM,VLNOM,3,27,Total current,mA,1.568
NOMVLNOM,NOM,VLNOM,3,27,Total power,mW,4.703
NOMVLNOM,NOM,VLNOM,3,27,Output CM error,mV,0.365
NOMVLNOM,NOM,VLNOM,3,27,LPF input offset,mV,0.000
NOMVLNOM,NOM,VLNOM,3,27,Passband gain,V/V,1.000
NOMVLNOM,NOM,VLNOM,3,27,Passband gain error,%,-0.027
NOMVLNOM,NOM,VLNOM,3,27,Loss @ 150 Hz,dB,0.361
NOMVLNOM,NOM,VLNOM,3,27,LPF -1 dB frequency,Hz,258.691
NOMVLNOM,NOM,VLNOM,3,27,LPF -3 dB frequency,Hz,506.913
NOMVLNOM,NOM,VLNOM,3,27,CMRR @ 60 Hz,dB,246.290
NOMVLNOM,NOM,VLNOM,3,27,CMRR @ 150 Hz,dB,246.266
NOMVLNOM,NOM,VLNOM,3,27,PSRR+ @ 60 Hz,dB,191.457
NOMVLNOM,NOM,VLNOM,3,27,PSRR+ @ 150 Hz,dB,240.823
NOMVLNOM,NOM,VLNOM,3,27,PSRR- @ 60 Hz,dB,228.572
NOMVLNOM,NOM,VLNOM,3,27,PSRR- @ 150 Hz,dB,233.752
NOMVLNOM,NOM,VLNOM,3,27,Input-referred noise 0.05-150 Hz,uVrms,6.164
NOMVHNOM,NOM,VHNOM,3.6,27,AVDD,V,3.600
NOMVHNOM,NOM,VHNOM,3.6,27,Temperature,C,27.000
NOMVHNOM,NOM,VHNOM,3.6,27,LPF target gain,V/V,1.000
NOMVHNOM,NOM,VHNOM,3.6,27,FDC bias current,uA,40.525
NOMVHNOM,NOM,VHNOM,3.6,27,CMFB bias current,uA,40.525
NOMVHNOM,NOM,VHNOM,3.6,27,Total current,mA,1.633
NOMVHNOM,NOM,VHNOM,3.6,27,Total power,mW,5.878
NOMVHNOM,NOM,VHNOM,3.6,27,Output CM error,mV,0.415
NOMVHNOM,NOM,VHNOM,3.6,27,LPF input offset,mV,-0.000
NOMVHNOM,NOM,VHNOM,3.6,27,Passband gain,V/V,1.000
NOMVHNOM,NOM,VHNOM,3.6,27,Passband gain error,%,-0.026
NOMVHNOM,NOM,VHNOM,3.6,27,Loss @ 150 Hz,dB,0.361
NOMVHNOM,NOM,VHNOM,3.6,27,LPF -1 dB frequency,Hz,258.690
NOMVHNOM,NOM,VHNOM,3.6,27,LPF -3 dB frequency,Hz,506.912
NOMVHNOM,NOM,VHNOM,3.6,27,CMRR @ 60 Hz,dB,244.236
NOMVHNOM,NOM,VHNOM,3.6,27,CMRR @ 150 Hz,dB,244.200
NOMVHNOM,NOM,VHNOM,3.6,27,PSRR+ @ 60 Hz,dB,191.625
NOMVHNOM,NOM,VHNOM,3.6,27,PSRR+ @ 150 Hz,dB,254.961
NOMVHNOM,NOM,VHNOM,3.6,27,PSRR- @ 60 Hz,dB,236.436
NOMVHNOM,NOM,VHNOM,3.6,27,PSRR- @ 150 Hz,dB,237.079
NOMVHNOM,NOM,VHNOM,3.6,27,Input-referred noise 0.05-150 Hz,uVrms,6.187
NOMNOMTL,NOM,NOMTL,3.3,-40,AVDD,V,3.300
NOMNOMTL,NOM,NOMTL,3.3,-40,Temperature,C,-40.000
NOMNOMTL,NOM,NOMTL,3.3,-40,LPF target gain,V/V,1.000
NOMNOMTL,NOM,NOMTL,3.3,-40,FDC bias current,uA,35.435
NOMNOMTL,NOM,NOMTL,3.3,-40,CMFB bias current,uA,35.435
NOMNOMTL,NOM,NOMTL,3.3,-40,Total current,mA,1.302
NOMNOMTL,NOM,NOMTL,3.3,-40,Total power,mW,4.296
NOMNOMTL,NOM,NOMTL,3.3,-40,Output CM error,mV,-6.740
NOMNOMTL,NOM,NOMTL,3.3,-40,LPF input offset,mV,0.000
NOMNOMTL,NOM,NOMTL,3.3,-40,Passband gain,V/V,1.000
NOMNOMTL,NOM,NOMTL,3.3,-40,Passband gain error,%,-0.032
NOMNOMTL,NOM,NOMTL,3.3,-40,Loss @ 150 Hz,dB,0.454
NOMNOMTL,NOM,NOMTL,3.3,-40,LPF -1 dB frequency,Hz,229.654
NOMNOMTL,NOM,NOMTL,3.3,-40,LPF -3 dB frequency,Hz,449.936
NOMNOMTL,NOM,NOMTL,3.3,-40,CMRR @ 60 Hz,dB,222.335
NOMNOMTL,NOM,NOMTL,3.3,-40,CMRR @ 150 Hz,dB,224.269
NOMNOMTL,NOM,NOMTL,3.3,-40,PSRR+ @ 60 Hz,dB,233.076
NOMNOMTL,NOM,NOMTL,3.3,-40,PSRR+ @ 150 Hz,dB,191.733
NOMNOMTL,NOM,NOMTL,3.3,-40,PSRR- @ 60 Hz,dB,213.278
NOMNOMTL,NOM,NOMTL,3.3,-40,PSRR- @ 150 Hz,dB,214.256
NOMNOMTL,NOM,NOMTL,3.3,-40,Input-referred noise 0.05-150 Hz,uVrms,5.895
NOMNOMTH,NOM,NOMTH,3.3,125,AVDD,V,3.300
NOMNOMTH,NOM,NOMTH,3.3,125,Temperature,C,125.000
NOMNOMTH,NOM,NOMTH,3.3,125,LPF target gain,V/V,1.000
NOMNOMTH,NOM,NOMTH,3.3,125,FDC bias current,uA,43.278
NOMNOMTH,NOM,NOMTH,3.3,125,CMFB bias current,uA,43.278
NOMNOMTH,NOM,NOMTH,3.3,125,Total current,mA,1.861
NOMNOMTH,NOM,NOMTH,3.3,125,Total power,mW,6.143
NOMNOMTH,NOM,NOMTH,3.3,125,Output CM error,mV,10.550
NOMNOMTH,NOM,NOMTH,3.3,125,LPF input offset,mV,0.000
NOMNOMTH,NOM,NOMTH,3.3,125,Passband gain,V/V,1.000
NOMNOMTH,NOM,NOMTH,3.3,125,Passband gain error,%,-0.023
NOMNOMTH,NOM,NOMTH,3.3,125,Loss @ 150 Hz,dB,0.279
NOMNOMTH,NOM,NOMTH,3.3,125,LPF -1 dB frequency,Hz,295.879
NOMNOMTH,NOM,NOMTH,3.3,125,LPF -3 dB frequency,Hz,579.847
NOMNOMTH,NOM,NOMTH,3.3,125,CMRR @ 60 Hz,dB,245.124
NOMNOMTH,NOM,NOMTH,3.3,125,CMRR @ 150 Hz,dB,245.163
NOMNOMTH,NOM,NOMTH,3.3,125,PSRR+ @ 60 Hz,dB,252.607
NOMNOMTH,NOM,NOMTH,3.3,125,PSRR+ @ 150 Hz,dB,190.298
NOMNOMTH,NOM,NOMTH,3.3,125,PSRR- @ 60 Hz,dB,238.788
NOMNOMTH,NOM,NOMTH,3.3,125,PSRR- @ 150 Hz,dB,236.197
NOMNOMTH,NOM,NOMTH,3.3,125,Input-referred noise 0.05-150 Hz,uVrms,6.715
NOMVLTL,NOM,VLTL,3,-40,AVDD,V,3.000
NOMVLTL,NOM,VLTL,3,-40,Temperature,C,-40.000
NOMVLTL,NOM,VLTL,3,-40,LPF target gain,V/V,1.000
NOMVLTL,NOM,VLTL,3,-40,FDC bias current,uA,34.875
NOMVLTL,NOM,VLTL,3,-40,CMFB bias current,uA,34.875
NOMVLTL,NOM,VLTL,3,-40,Total current,mA,1.269
NOMVLTL,NOM,VLTL,3,-40,Total power,mW,3.808
NOMVLTL,NOM,VLTL,3,-40,Output CM error,mV,-6.777
NOMVLTL,NOM,VLTL,3,-40,LPF input offset,mV,0.000
NOMVLTL,NOM,VLTL,3,-40,Passband gain,V/V,1.000
NOMVLTL,NOM,VLTL,3,-40,Passband gain error,%,-0.032
NOMVLTL,NOM,VLTL,3,-40,Loss @ 150 Hz,dB,0.454
NOMVLTL,NOM,VLTL,3,-40,LPF -1 dB frequency,Hz,229.654
NOMVLTL,NOM,VLTL,3,-40,LPF -3 dB frequency,Hz,449.937
NOMVLTL,NOM,VLTL,3,-40,CMRR @ 60 Hz,dB,222.128
NOMVLTL,NOM,VLTL,3,-40,CMRR @ 150 Hz,dB,224.101
NOMVLTL,NOM,VLTL,3,-40,PSRR+ @ 60 Hz,dB,221.831
NOMVLTL,NOM,VLTL,3,-40,PSRR+ @ 150 Hz,dB,191.972
NOMVLTL,NOM,VLTL,3,-40,PSRR- @ 60 Hz,dB,211.524
NOMVLTL,NOM,VLTL,3,-40,PSRR- @ 150 Hz,dB,210.701
NOMVLTL,NOM,VLTL,3,-40,Input-referred noise 0.05-150 Hz,uVrms,5.875
NOMVLTH,NOM,VLTH,3,125,AVDD,V,3.000
NOMVLTH,NOM,VLTH,3,125,Temperature,C,125.000
NOMVLTH,NOM,VLTH,3,125,LPF target gain,V/V,1.000
NOMVLTH,NOM,VLTH,3,125,FDC bias current,uA,42.690
NOMVLTH,NOM,VLTH,3,125,CMFB bias current,uA,42.690
NOMVLTH,NOM,VLTH,3,125,Total current,mA,1.825
NOMVLTH,NOM,VLTH,3,125,Total power,mW,5.475
NOMVLTH,NOM,VLTH,3,125,Output CM error,mV,10.519
NOMVLTH,NOM,VLTH,3,125,LPF input offset,mV,0.000
NOMVLTH,NOM,VLTH,3,125,Passband gain,V/V,1.000
NOMVLTH,NOM,VLTH,3,125,Passband gain error,%,-0.024
NOMVLTH,NOM,VLTH,3,125,Loss @ 150 Hz,dB,0.279
NOMVLTH,NOM,VLTH,3,125,LPF -1 dB frequency,Hz,295.880
NOMVLTH,NOM,VLTH,3,125,LPF -3 dB frequency,Hz,579.848
NOMVLTH,NOM,VLTH,3,125,CMRR @ 60 Hz,dB,218.796
NOMVLTH,NOM,VLTH,3,125,CMRR @ 150 Hz,dB,218.790
NOMVLTH,NOM,VLTH,3,125,PSRR+ @ 60 Hz,dB,213.603
NOMVLTH,NOM,VLTH,3,125,PSRR+ @ 150 Hz,dB,189.628
NOMVLTH,NOM,VLTH,3,125,PSRR- @ 60 Hz,dB,208.236
NOMVLTH,NOM,VLTH,3,125,PSRR- @ 150 Hz,dB,208.649
NOMVLTH,NOM,VLTH,3,125,Input-referred noise 0.05-150 Hz,uVrms,6.711
NOMVHTL,NOM,VHTL,3.6,-40,AVDD,V,3.600
NOMVHTL,NOM,VHTL,3.6,-40,Temperature,C,-40.000
NOMVHTL,NOM,VHTL,3.6,-40,LPF target gain,V/V,1.000
NOMVHTL,NOM,VHTL,3.6,-40,FDC bias current,uA,35.849
NOMVHTL,NOM,VHTL,3.6,-40,CMFB bias current,uA,35.849
NOMVHTL,NOM,VHTL,3.6,-40,Total current,mA,1.329
NOMVHTL,NOM,VHTL,3.6,-40,Total power,mW,4.784
NOMVHTL,NOM,VHTL,3.6,-40,Output CM error,mV,-6.709
NOMVHTL,NOM,VHTL,3.6,-40,LPF input offset,mV,0.000
NOMVHTL,NOM,VHTL,3.6,-40,Passband gain,V/V,1.000
NOMVHTL,NOM,VHTL,3.6,-40,Passband gain error,%,-0.031
NOMVHTL,NOM,VHTL,3.6,-40,Loss @ 150 Hz,dB,0.454
NOMVHTL,NOM,VHTL,3.6,-40,LPF -1 dB frequency,Hz,229.653
NOMVHTL,NOM,VHTL,3.6,-40,LPF -3 dB frequency,Hz,449.936
NOMVHTL,NOM,VHTL,3.6,-40,CMRR @ 60 Hz,dB,224.947
NOMVHTL,NOM,VHTL,3.6,-40,CMRR @ 150 Hz,dB,224.511
NOMVHTL,NOM,VHTL,3.6,-40,PSRR+ @ 60 Hz,dB,224.460
NOMVHTL,NOM,VHTL,3.6,-40,PSRR+ @ 150 Hz,dB,191.703
NOMVHTL,NOM,VHTL,3.6,-40,PSRR- @ 60 Hz,dB,219.466
NOMVHTL,NOM,VHTL,3.6,-40,PSRR- @ 150 Hz,dB,215.367
NOMVHTL,NOM,VHTL,3.6,-40,Input-referred noise 0.05-150 Hz,uVrms,5.913
NOMVHTH,NOM,VHTH,3.6,125,AVDD,V,3.600
NOMVHTH,NOM,VHTH,3.6,125,Temperature,C,125.000
NOMVHTH,NOM,VHTH,3.6,125,LPF target gain,V/V,1.000
NOMVHTH,NOM,VHTH,3.6,125,FDC bias current,uA,43.685
NOMVHTH,NOM,VHTH,3.6,125,CMFB bias current,uA,43.685
NOMVHTH,NOM,VHTH,3.6,125,Total current,mA,1.890
NOMVHTH,NOM,VHTH,3.6,125,Total power,mW,6.802
NOMVHTH,NOM,VHTH,3.6,125,Output CM error,mV,10.568
NOMVHTH,NOM,VHTH,3.6,125,LPF input offset,mV,0.000
NOMVHTH,NOM,VHTH,3.6,125,Passband gain,V/V,1.000
NOMVHTH,NOM,VHTH,3.6,125,Passband gain error,%,-0.023
NOMVHTH,NOM,VHTH,3.6,125,Loss @ 150 Hz,dB,0.279
NOMVHTH,NOM,VHTH,3.6,125,LPF -1 dB frequency,Hz,295.879
NOMVHTH,NOM,VHTH,3.6,125,LPF -3 dB frequency,Hz,579.847
NOMVHTH,NOM,VHTH,3.6,125,CMRR @ 60 Hz,dB,244.182
NOMVHTH,NOM,VHTH,3.6,125,CMRR @ 150 Hz,dB,244.223
NOMVHTH,NOM,VHTH,3.6,125,PSRR+ @ 60 Hz,dB,280.135
NOMVHTH,NOM,VHTH,3.6,125,PSRR+ @ 150 Hz,dB,190.383
NOMVHTH,NOM,VHTH,3.6,125,PSRR- @ 60 Hz,dB,239.345
NOMVHTH,NOM,VHTH,3.6,125,PSRR- @ 150 Hz,dB,239.335
NOMVHTH,NOM,VHTH,3.6,125,Input-referred noise 0.05-150 Hz,uVrms,6.719
FFNOMNOM,FF,NOMNOM,3.3,27,AVDD,V,3.300
FFNOMNOM,FF,NOMNOM,3.3,27,Temperature,C,27.000
FFNOMNOM,FF,NOMNOM,3.3,27,LPF target gain,V/V,1.000
FFNOMNOM,FF,NOMNOM,3.3,27,FDC bias current,uA,45.286
FFNOMNOM,FF,NOMNOM,3.3,27,CMFB bias current,uA,45.286
FFNOMNOM,FF,NOMNOM,3.3,27,Total current,mA,1.857
FFNOMNOM,FF,NOMNOM,3.3,27,Total power,mW,6.129
FFNOMNOM,FF,NOMNOM,3.3,27,Output CM error,mV,-1.841
FFNOMNOM,FF,NOMNOM,3.3,27,LPF input offset,mV,0.000
FFNOMNOM,FF,NOMNOM,3.3,27,Passband gain,V/V,1.000
FFNOMNOM,FF,NOMNOM,3.3,27,Passband gain error,%,-0.018
FFNOMNOM,FF,NOMNOM,3.3,27,Loss @ 150 Hz,dB,0.191
FFNOMNOM,FF,NOMNOM,3.3,27,LPF -1 dB frequency,Hz,359.135
FFNOMNOM,FF,NOMNOM,3.3,27,LPF -3 dB frequency,Hz,703.898
FFNOMNOM,FF,NOMNOM,3.3,27,CMRR @ 60 Hz,dB,224.162
FFNOMNOM,FF,NOMNOM,3.3,27,CMRR @ 150 Hz,dB,224.157
FFNOMNOM,FF,NOMNOM,3.3,27,PSRR+ @ 60 Hz,dB,192.668
FFNOMNOM,FF,NOMNOM,3.3,27,PSRR+ @ 150 Hz,dB,192.627
FFNOMNOM,FF,NOMNOM,3.3,27,PSRR- @ 60 Hz,dB,215.375
FFNOMNOM,FF,NOMNOM,3.3,27,PSRR- @ 150 Hz,dB,215.346
FFNOMNOM,FF,NOMNOM,3.3,27,Input-referred noise 0.05-150 Hz,uVrms,5.903
FFVLNOM,FF,VLNOM,3,27,AVDD,V,3.000
FFVLNOM,FF,VLNOM,3,27,Temperature,C,27.000
FFVLNOM,FF,VLNOM,3,27,LPF target gain,V/V,1.000
FFVLNOM,FF,VLNOM,3,27,FDC bias current,uA,44.681
FFVLNOM,FF,VLNOM,3,27,CMFB bias current,uA,44.681
FFVLNOM,FF,VLNOM,3,27,Total current,mA,1.819
FFVLNOM,FF,VLNOM,3,27,Total power,mW,5.457
FFVLNOM,FF,VLNOM,3,27,Output CM error,mV,-1.878
FFVLNOM,FF,VLNOM,3,27,LPF input offset,mV,0.000
FFVLNOM,FF,VLNOM,3,27,Passband gain,V/V,1.000
FFVLNOM,FF,VLNOM,3,27,Passband gain error,%,-0.018
FFVLNOM,FF,VLNOM,3,27,Loss @ 150 Hz,dB,0.191
FFVLNOM,FF,VLNOM,3,27,LPF -1 dB frequency,Hz,359.136
FFVLNOM,FF,VLNOM,3,27,LPF -3 dB frequency,Hz,703.899
FFVLNOM,FF,VLNOM,3,27,CMRR @ 60 Hz,dB,224.370
FFVLNOM,FF,VLNOM,3,27,CMRR @ 150 Hz,dB,224.366
FFVLNOM,FF,VLNOM,3,27,PSRR+ @ 60 Hz,dB,192.820
FFVLNOM,FF,VLNOM,3,27,PSRR+ @ 150 Hz,dB,192.777
FFVLNOM,FF,VLNOM,3,27,PSRR- @ 60 Hz,dB,212.675
FFVLNOM,FF,VLNOM,3,27,PSRR- @ 150 Hz,dB,212.612
FFVLNOM,FF,VLNOM,3,27,Input-referred noise 0.05-150 Hz,uVrms,5.892
FFVHNOM,FF,VHNOM,3.6,27,AVDD,V,3.600
FFVHNOM,FF,VHNOM,3.6,27,Temperature,C,27.000
FFVHNOM,FF,VHNOM,3.6,27,LPF target gain,V/V,1.000
FFVHNOM,FF,VHNOM,3.6,27,FDC bias current,uA,45.750
FFVHNOM,FF,VHNOM,3.6,27,CMFB bias current,uA,45.750
FFVHNOM,FF,VHNOM,3.6,27,Total current,mA,1.889
FFVHNOM,FF,VHNOM,3.6,27,Total power,mW,6.802
FFVHNOM,FF,VHNOM,3.6,27,Output CM error,mV,-1.815
FFVHNOM,FF,VHNOM,3.6,27,LPF input offset,mV,0.000
FFVHNOM,FF,VHNOM,3.6,27,Passband gain,V/V,1.000
FFVHNOM,FF,VHNOM,3.6,27,Passband gain error,%,-0.017
FFVHNOM,FF,VHNOM,3.6,27,Loss @ 150 Hz,dB,0.191
FFVHNOM,FF,VHNOM,3.6,27,LPF -1 dB frequency,Hz,359.135
FFVHNOM,FF,VHNOM,3.6,27,LPF -3 dB frequency,Hz,703.898
FFVHNOM,FF,VHNOM,3.6,27,CMRR @ 60 Hz,dB,223.974
FFVHNOM,FF,VHNOM,3.6,27,CMRR @ 150 Hz,dB,223.970
FFVHNOM,FF,VHNOM,3.6,27,PSRR+ @ 60 Hz,dB,192.656
FFVHNOM,FF,VHNOM,3.6,27,PSRR+ @ 150 Hz,dB,192.614
FFVHNOM,FF,VHNOM,3.6,27,PSRR- @ 60 Hz,dB,216.268
FFVHNOM,FF,VHNOM,3.6,27,PSRR- @ 150 Hz,dB,216.280
FFVHNOM,FF,VHNOM,3.6,27,Input-referred noise 0.05-150 Hz,uVrms,5.913
FFNOMTL,FF,NOMTL,3.3,-40,AVDD,V,3.300
FFNOMTL,FF,NOMTL,3.3,-40,Temperature,C,-40.000
FFNOMTL,FF,NOMTL,3.3,-40,LPF target gain,V/V,1.000
FFNOMTL,FF,NOMTL,3.3,-40,FDC bias current,uA,39.992
FFNOMTL,FF,NOMTL,3.3,-40,CMFB bias current,uA,39.992
FFNOMTL,FF,NOMTL,3.3,-40,Total current,mA,1.509
FFNOMTL,FF,NOMTL,3.3,-40,Total power,mW,4.980
FFNOMTL,FF,NOMTL,3.3,-40,Output CM error,mV,-9.077
FFNOMTL,FF,NOMTL,3.3,-40,LPF input offset,mV,-0.000
FFNOMTL,FF,NOMTL,3.3,-40,Passband gain,V/V,1.000
FFNOMTL,FF,NOMTL,3.3,-40,Passband gain error,%,-0.020
FFNOMTL,FF,NOMTL,3.3,-40,Loss @ 150 Hz,dB,0.241
FFNOMTL,FF,NOMTL,3.3,-40,LPF -1 dB frequency,Hz,318.777
FFNOMTL,FF,NOMTL,3.3,-40,LPF -3 dB frequency,Hz,624.764
FFNOMTL,FF,NOMTL,3.3,-40,CMRR @ 60 Hz,dB,236.543
FFNOMTL,FF,NOMTL,3.3,-40,CMRR @ 150 Hz,dB,242.874
FFNOMTL,FF,NOMTL,3.3,-40,PSRR+ @ 60 Hz,dB,276.150
FFNOMTL,FF,NOMTL,3.3,-40,PSRR+ @ 150 Hz,dB,264.238
FFNOMTL,FF,NOMTL,3.3,-40,PSRR- @ 60 Hz,dB,242.847
FFNOMTL,FF,NOMTL,3.3,-40,PSRR- @ 150 Hz,dB,235.567
FFNOMTL,FF,NOMTL,3.3,-40,Input-referred noise 0.05-150 Hz,uVrms,5.650
FFNOMTH,FF,NOMTH,3.3,125,AVDD,V,3.300
FFNOMTH,FF,NOMTH,3.3,125,Temperature,C,125.000
FFNOMTH,FF,NOMTH,3.3,125,LPF target gain,V/V,1.000
FFNOMTH,FF,NOMTH,3.3,125,FDC bias current,uA,49.141
FFNOMTH,FF,NOMTH,3.3,125,CMFB bias current,uA,49.141
FFNOMTH,FF,NOMTH,3.3,125,Total current,mA,2.163
FFNOMTH,FF,NOMTH,3.3,125,Total power,mW,7.137
FFNOMTH,FF,NOMTH,3.3,125,Output CM error,mV,8.587
FFNOMTH,FF,NOMTH,3.3,125,LPF input offset,mV,0.000
FFNOMTH,FF,NOMTH,3.3,125,Passband gain,V/V,1.000
FFNOMTH,FF,NOMTH,3.3,125,Passband gain error,%,-0.016
FFNOMTH,FF,NOMTH,3.3,125,Loss @ 150 Hz,dB,0.147
FFNOMTH,FF,NOMTH,3.3,125,LPF -1 dB frequency,Hz,410.798
FFNOMTH,FF,NOMTH,3.3,125,LPF -3 dB frequency,Hz,805.228
FFNOMTH,FF,NOMTH,3.3,125,CMRR @ 60 Hz,dB,246.848
FFNOMTH,FF,NOMTH,3.3,125,CMRR @ 150 Hz,dB,246.839
FFNOMTH,FF,NOMTH,3.3,125,PSRR+ @ 60 Hz,dB,191.527
FFNOMTH,FF,NOMTH,3.3,125,PSRR+ @ 150 Hz,dB,191.495
FFNOMTH,FF,NOMTH,3.3,125,PSRR- @ 60 Hz,dB,238.470
FFNOMTH,FF,NOMTH,3.3,125,PSRR- @ 150 Hz,dB,238.487
FFNOMTH,FF,NOMTH,3.3,125,Input-referred noise 0.05-150 Hz,uVrms,6.403
FFVLTL,FF,VLTL,3,-40,AVDD,V,3.000
FFVLTL,FF,VLTL,3,-40,Temperature,C,-40.000
FFVLTL,FF,VLTL,3,-40,LPF target gain,V/V,1.000
FFVLTL,FF,VLTL,3,-40,FDC bias current,uA,39.433
FFVLTL,FF,VLTL,3,-40,CMFB bias current,uA,39.433
FFVLTL,FF,VLTL,3,-40,Total current,mA,1.474
FFVLTL,FF,VLTL,3,-40,Total power,mW,4.423
FFVLTL,FF,VLTL,3,-40,Output CM error,mV,-9.122
FFVLTL,FF,VLTL,3,-40,LPF input offset,mV,-0.000
FFVLTL,FF,VLTL,3,-40,Passband gain,V/V,1.000
FFVLTL,FF,VLTL,3,-40,Passband gain error,%,-0.020
FFVLTL,FF,VLTL,3,-40,Loss @ 150 Hz,dB,0.241
FFVLTL,FF,VLTL,3,-40,LPF -1 dB frequency,Hz,318.777
FFVLTL,FF,VLTL,3,-40,LPF -3 dB frequency,Hz,624.764
FFVLTL,FF,VLTL,3,-40,CMRR @ 60 Hz,dB,236.369
FFVLTL,FF,VLTL,3,-40,CMRR @ 150 Hz,dB,235.706
FFVLTL,FF,VLTL,3,-40,PSRR+ @ 60 Hz,dB,279.239
FFVLTL,FF,VLTL,3,-40,PSRR+ @ 150 Hz,dB,273.758
FFVLTL,FF,VLTL,3,-40,PSRR- @ 60 Hz,dB,241.741
FFVLTL,FF,VLTL,3,-40,PSRR- @ 150 Hz,dB,234.709
FFVLTL,FF,VLTL,3,-40,Input-referred noise 0.05-150 Hz,uVrms,5.632
FFVLTH,FF,VLTH,3,125,AVDD,V,3.000
FFVLTH,FF,VLTH,3,125,Temperature,C,125.000
FFVLTH,FF,VLTH,3,125,LPF target gain,V/V,1.000
FFVLTH,FF,VLTH,3,125,FDC bias current,uA,48.552
FFVLTH,FF,VLTH,3,125,CMFB bias current,uA,48.552
FFVLTH,FF,VLTH,3,125,Total current,mA,2.124
FFVLTH,FF,VLTH,3,125,Total power,mW,6.373
FFVLTH,FF,VLTH,3,125,Output CM error,mV,8.547
FFVLTH,FF,VLTH,3,125,LPF input offset,mV,-0.000
FFVLTH,FF,VLTH,3,125,Passband gain,V/V,1.000
FFVLTH,FF,VLTH,3,125,Passband gain error,%,-0.017
FFVLTH,FF,VLTH,3,125,Loss @ 150 Hz,dB,0.147
FFVLTH,FF,VLTH,3,125,LPF -1 dB frequency,Hz,410.798
FFVLTH,FF,VLTH,3,125,LPF -3 dB frequency,Hz,805.229
FFVLTH,FF,VLTH,3,125,CMRR @ 60 Hz,dB,248.086
FFVLTH,FF,VLTH,3,125,CMRR @ 150 Hz,dB,248.089
FFVLTH,FF,VLTH,3,125,PSRR+ @ 60 Hz,dB,191.446
FFVLTH,FF,VLTH,3,125,PSRR+ @ 150 Hz,dB,191.413
FFVLTH,FF,VLTH,3,125,PSRR- @ 60 Hz,dB,232.640
FFVLTH,FF,VLTH,3,125,PSRR- @ 150 Hz,dB,232.706
FFVLTH,FF,VLTH,3,125,Input-referred noise 0.05-150 Hz,uVrms,6.399
FFVHTL,FF,VHTL,3.6,-40,AVDD,V,3.600
FFVHTL,FF,VHTL,3.6,-40,Temperature,C,-40.000
FFVHTL,FF,VHTL,3.6,-40,LPF target gain,V/V,1.000
FFVHTL,FF,VHTL,3.6,-40,FDC bias current,uA,40.436
FFVHTL,FF,VHTL,3.6,-40,CMFB bias current,uA,40.436
FFVHTL,FF,VHTL,3.6,-40,Total current,mA,1.539
FFVHTL,FF,VHTL,3.6,-40,Total power,mW,5.541
FFVHTL,FF,VHTL,3.6,-40,Output CM error,mV,-9.038
FFVHTL,FF,VHTL,3.6,-40,LPF input offset,mV,-0.000
FFVHTL,FF,VHTL,3.6,-40,Passband gain,V/V,1.000
FFVHTL,FF,VHTL,3.6,-40,Passband gain error,%,-0.020
FFVHTL,FF,VHTL,3.6,-40,Loss @ 150 Hz,dB,0.241
FFVHTL,FF,VHTL,3.6,-40,LPF -1 dB frequency,Hz,318.776
